,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20102011,Jokerit U16,Jr. C SM-sarja,80132,9,10,12,26,12,19,,,,,,,,,,,,,,,,,
0,20112012,Jokerit U18,Jr. B SM-sarja,25059,4,2,0,10,0,6,,,,,,,,,,,,,,,,,
0,20112012,Jokerit U20,Jr. A SM-liiga,25070,1,4,4,20,4,5,8.0,,,,,,,,,,,,,,,,
0,20112012,Jokerit U16,Jr. C SM-sarja Q,10153658,11,10,20,8,20,21,,,,,,,,,,,,,,,,,
0,20122013,Finland U18,WJC-18,16133,0,0,0,7,0,0,0.0,,,,,,,,,,,,,,,,
0,20122013,Jokerit U18,Jr. B SM-sarja,25059,0,1,2,1,2,1,,,,,,,,,,,,,,,,,
0,20122013,Jokerit U20,Jr. A SM-liiga,25070,13,7,35,40,35,20,7.0,,,,,,,,,,,,,,,,
0,20122013,Finland U17,WHC-17,60581,2,2,0,5,0,4,,,,,,,,,,,,,,,,,
0,20132014,Jokerit,Liiga,416,0,0,2,1,2,0,0.0,,,,,,,,,,,,,,,,
0,20132014,Finland U18,WJC-18,16133,0,1,18,5,18,1,-4.0,,,,,,,,,,,,,,,,
0,20132014,Jokerit U18,Jr. B SM-sarja,25059,2,1,0,2,0,3,,,,,,,,,,,,,,,,,
0,20132014,Jokerit U20,Jr. A SM-liiga,25070,19,18,40,38,40,37,10.0,,,,,,,,,,,,,,,,
0,20142015,Sport,Liiga,4236,5,8,10,47,10,13,1.0,,,,,,,,,,,,,,,,
0,20142015,Sport U20,Jr. A SM-liiga,26570,0,5,6,6,6,5,4.0,,,,,,,,,,,,,,,,
0,20152016,Hermes,Mestis,4657,1,0,2,1,2,1,1.0,,,,,,,,,,,,,,,,
0,20152016,Sport,Liiga,4719,6,6,22,48,22,12,-1.0,,,,,,,,,,,,,,,,
0,20152016,Sport U20,U20 SM-sarja,27480,1,1,0,1,0,2,1.0,,,,,,,,,,,,,,,,
0,20162017,Sport,Liiga,4719,10,11,20,58,20,21,-2.0,,,,,,,,,,,,,,,,
0,20172018,Sport,Liiga,4719,18,19,24,59,24,37,-8.0,,,,,,,,,,,,,,,,
0,20182019,Sport,Liiga,4719,15,16,18,48,18,31,12.0,,,,,,,,,,,,,,,,
0,20182019,Finland,WC,17055,1,2,0,9,0,3,1.0,,,,,,,,,,,,,,,,
0,20182019,Finland,EHT,68516,0,0,2,3,2,0,0.0,,,,,,,,,,,,,,,,
0,20192020,Dallas Stars,National Hockey League,1,0,1,4,11,4,1,-1.0,117:06,13.0,17.0,0.0,0.0,00:10,115:49,0.0,7.7,0.0,0.0,0.0,0.0,01:07,3.0,182.0
0,20192020,Texas Stars,AHL,45177,11,12,25,48,25,23,1.0,,,,,,,,,,,,,,,,
0,20202021,Dallas Stars,National Hockey League,1,5,6,6,26,6,11,3.0,316:31,31.0,40.0,1.0,1.0,22:04,293:53,14.29,19.4,0.0,0.0,0.0,0.0,00:34,11.0,481.0
0,20212022,Dallas Stars,National Hockey League,1,6,1,10,56,10,7,-6.0,533:14,59.0,97.0,0.0,0.0,00:39,529:33,0.0,1.7,0.0,0.0,0.0,0.0,03:02,23.0,826.0
