,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20112012,Uppland,TV-Pucken,11106,8,4,10,8,10,5,12,,,,,,,,,,,,,,,,
0,20112012,Almtuna IS U16,U16 SM,123627,6,3,8,6,8,6,9,,,,,,,,,,,,,,,,
0,20122013,MODO Hockey J20,J20 Nationell,5869,0,0,0,2,0,-1,0,,,,,,,,,,,,,,,,
0,20122013,MODO Hockey J18,J18 Region,7158,9,7,4,22,4,23,16,,,,,,,,,,,,,,,,
0,20132014,MODO Hockey J20,J20 Nationell,5869,1,0,6,7,6,-2,1,,,,,,,,,,,,,,,,
0,20132014,MODO Hockey J18,J18 Region,7158,20,21,30,22,30,40,41,,,,,,,,,,,,,,,,
0,20142015,MODO Hockey J20,J20 Nationell,5869,23,24,70,37,70,21,47,,,,,,,,,,,,,,,,
0,20152016,Mora IK,HockeyAllsvenskan,1520,12,7,20,49,20,4,19,,,,,,,,,,,,,,,,
0,20162017,Almtuna IS,HockeyAllsvenskan,1360,18,13,20,51,20,4,31,,,,,,,,,,,,,,,,
0,20172018,Rögle BK,SHL,1119,4,3,4,42,4,-12,7,,,,,,,,,,,,,,,,
0,20182019,Rögle BK,SHL,1119,7,16,16,50,16,0,23,,,,,,,,,,,,,,,,
0,20192020,HV71,SHL,849,17,19,14,51,14,7,36,,,,,,,,,,,,,,,,
0,20202021,HV71,SHL,849,6,4,12,20,12,-5,10,,,,,,,,,,,,,,,,
0,20202021,Lehigh Valley Phantoms,AHL,173347,4,6,6,26,6,-8,10,,,,,,,,,,,,,,,,
0,20212022,Philadelphia Flyers,National Hockey League,1,0,0,0,1,0,0,0,06:59,1.0,0.0,0.0,0.0,00:18,06:41,0.0,0.0,0.0,0.0,0.0,0.0,00:00,2.0,13.0
0,20212022,Lehigh Valley Phantoms,AHL,173347,12,8,16,36,16,-3,20,,,,,,,,,,,,,,,,
