,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20072008,SDE HF J18,J18 Elit,33454,4,3,10,15,10,0.0,7,,,,,,,,,,,,,,,,
0,20082009,SDE U18,Swe-U18,1,21,16,36,22,36,,37,,,,,,,,,,,,,,,,
0,20082009,AIK U18,Swe-U18,2,6,2,4,12,4,,8,,,,,,,,,,,,,,,,
0,20082009,AIK J18,J18 Allsvenskan,5864,6,2,4,12,4,0.0,8,,,,,,,,,,,,,,,,
0,20082009,SDE HF J18,J18 Elit,33454,21,16,36,22,36,0.0,37,,,,,,,,,,,,,,,,
0,20092010,AIK U18,Swe-U18,1,22,13,12,33,12,,35,,,,,,,,,,,,,,,,
0,20092010,AIK Jr.,Swe-Jr.,2,7,4,6,13,6,,11,,,,,,,,,,,,,,,,
0,20092010,AIK J20,SuperElit,4563,7,4,6,13,6,0.0,11,,,,,,,,,,,,,,,,
0,20092010,AIK J18,J18 Elit,5974,17,8,8,22,8,0.0,25,,,,,,,,,,,,,,,,
0,20102011,AIK Jr.,Swe-Jr.,1,17,11,34,40,34,,28,,,,,,,,,,,,,,,,
0,20102011,AIK J20,SuperElit,4563,17,11,34,40,34,0.0,28,,,,,,,,,,,,,,,,
0,20112012,AIK Jr.,Swe-Jr.,1,38,23,30,40,30,,61,,,,,,,,,,,,,,,,
0,20112012,AIK,SHL,11,0,0,2,18,2,-4.0,0,,,,,,,,,,,,,,,,
0,20112012,AIK J20,SuperElit,4563,38,23,30,40,30,20.0,61,,,,,,,,,,,,,,,,
0,20122013,AIK,SHL,11,17,14,32,55,32,-4.0,31,,,,,,,,,,,,,,,,
0,20132014,AIK,Sweden-Q,2,3,1,24,10,24,,4,,,,,,,,,,,,,,,,
0,20132014,AIK,SHL,11,12,18,56,45,56,-6.0,30,,,,,,,,,,,,,,,,
0,20132014,Grand Rapids Griffins,AHL,978,0,0,2,2,2,1.0,0,,,,,,,,,,,,,,,,
0,20132014,Sweden,EHT,89951,0,0,0,6,0,0.0,0,,,,,,,,,,,,,,,,
0,20142015,Frölunda HC,SHL,121,23,13,30,55,30,9.0,36,,,,,,,,,,,,,,,,
0,20142015,Sweden,EHT,89951,0,1,6,8,6,-1.0,1,,,,,,,,,,,,,,,,
0,20152016,Dallas Stars,National Hockey League,1,14,15,16,73,16,12.0,29,1034:37,108.0,4.0,0.0,1.0,45:47,957:22,36.15,13.89,3.0,1.0,1.0,1.0,31:28,21.0,1437.0
0,20152016,Frölunda HC,Champions HL,232,3,0,0,4,0,2.0,3,,,,,,,,,,,,,,,,
0,20172018,Dallas Stars,National Hockey League,1,15,19,24,81,24,-13.0,34,1371:01,136.0,15.0,4.0,5.0,125:00,1132:44,39.44,13.97,4.0,1.0,2.0,2.0,113:17,41.0,1910.0
0,20172018,Sweden,WC,6815,6,4,8,10,8,8.0,10,,,,,,,,,,,,,,,,
0,20172018,Sweden,EHT,89816,2,0,0,3,0,2.0,2,,,,,,,,,,,,,,,,
0,20182019,Dallas Stars,National Hockey League,1,19,6,24,81,24,-4.0,25,1232:32,105.0,28.0,0.0,1.0,26:20,1085:13,38.46,5.71,0.0,0.0,0.0,1.0,120:59,44.0,1774.0
0,20192020,Dallas Stars,National Hockey League,1,15,6,12,62,12,-5.0,21,906:26,86.0,22.0,1.0,5.0,39:20,766:04,43.48,7.0,0.0,0.0,1.0,2.0,101:02,37.0,1250.0
0,20202021,Chicago Blackhawks,National Hockey League,1,9,10,8,41,8,-17.0,19,689:42,72.0,22.0,4.0,7.0,64:43,549:22,37.5,13.9,0.0,0.0,1.0,1.0,75:37,9.0,849.0
0,20202021,Vegas Golden Knights,National Hockey League,2,4,1,2,15,2,5.0,5,267:31,23.0,4.0,0.0,0.0,35:09,214:28,30.61,4.3,0.0,0.0,0.0,0.0,17:54,5.0,326.0
0,20212022,Vegas Golden Knights,National Hockey League,1,16,9,21,67,21,3.0,25,961:04,89.0,19.0,0.0,0.0,35:43,846:09,40.74,10.1,1.0,0.0,2.0,3.0,79:12,28.0,1260.0
