,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20132014,Hedemora SK U16,U16 Elit,148026,1,0,2,17,2,1,,,,,,,,,,,,,,,,,
0,20142015,Hedemora SK J18,J18 Div.1,30798,0,0,2,2,2,0,,,,,,,,,,,,,,,,,
0,20142015,Hedemora SK U16,U16 Elit,148026,28,15,4,26,4,43,,,,,,,,,,,,,,,,,
0,20152016,Brynäs IF J18,J18 Region,7078,6,3,2,17,2,9,,,,,,,,,,,,,,,,,
0,20152016,Brynäs IF J18,J18 Nationell,7838,8,6,2,17,2,14,6.0,,,,,,,,,,,,,,,,
0,20152016,Dalarna,TV-Pucken,10956,2,6,2,6,2,8,,,,,,,,,,,,,,,,,
0,20152016,Brynäs IF U16,U16 SM,43847,0,5,2,3,2,5,,,,,,,,,,,,,,,,,
0,20162017,Brynäs IF J20,J20 Nationell,5789,12,4,10,18,10,16,1.0,,,,,,,,,,,,,,,,
0,20162017,Brynäs IF J18,J18 Region,7078,6,8,2,8,2,14,,,,,,,,,,,,,,,,,
0,20162017,Sweden U18,WJC-18,8573,0,0,0,6,0,0,0.0,,,,,,,,,,,,,,,,
0,20162017,Sweden U17,WHC-17,61300,0,4,6,6,6,4,,,,,,,,,,,,,,,,,
0,20172018,Brynäs IF,Champions HL,132,1,0,2,3,2,1,1.0,,,,,,,,,,,,,,,,
0,20172018,Brynäs IF,SHL,819,1,0,4,15,4,1,-7.0,,,,,,,,,,,,,,,,
0,20172018,Almtuna IS,HockeyAllsvenskan,1360,2,0,2,7,2,2,1.0,,,,,,,,,,,,,,,,
0,20172018,Brynäs IF J20,J20 Nationell,5789,10,14,18,25,18,24,6.0,,,,,,,,,,,,,,,,
0,20172018,Sweden U18,WJC-18,8573,3,3,2,6,2,6,6.0,,,,,,,,,,,,,,,,
0,20172018,Sweden U18,Hlinka Gretzky Cup,158290,7,1,0,5,0,8,,,,,,,,,,,,,,,,,
0,20182019,London Knights,OHL,2778,40,20,12,54,12,60,12.0,,,,,,,,,,,,,,,,
0,20182019,Sweden U20,WJC-20,8596,3,1,0,5,0,4,4.0,,,,,,,,,,,,,,,,
0,20192020,Chicago Blackhawks,National Hockey League,1,9,4,6,41,6,13,-3.0,665:07,50.0,33.0,0.0,2.0,88:59,575:27,0.0,8.0,1.0,0.0,0.0,0.0,00:41,43.0,805.0
0,20192020,Rockford IceHogs,AHL,8267,5,1,10,15,10,6,2.0,,,,,,,,,,,,,,,,
0,20202021,Chicago Blackhawks,National Hockey League,1,14,2,14,35,14,16,-7.0,594:39,39.0,29.0,1.0,8.0,118:17,474:10,0.0,5.1,0.0,0.0,0.0,0.0,02:12,29.0,689.0
0,20212022,Columbus Blue Jackets,National Hockey League,1,11,11,12,52,12,22,-11.0,886:23,64.0,26.0,3.0,6.0,100:27,783:53,0.0,17.2,1.0,0.0,0.0,0.0,02:03,47.0,1116.0
