,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20142015,Örebro HUF U16,U16 Div.1,66166,2,0,10,20,10,2,,,,,,,,,,,,,,,,,
0,20142015,Örebro HUF U16 2,U16 Div.1,139426,0,0,2,3,2,0,,,,,,,,,,,,,,,,,
0,20152016,Örebro Län,TV-Pucken,11046,0,0,0,10,0,0,,,,,,,,,,,,,,,,,
0,20152016,Örebro HK U16,U16 SM,123647,0,0,0,3,0,0,,,,,,,,,,,,,,,,,
0,20152016,Örebro HK U16,U16 Region,123992,18,2,14,28,14,20,,,,,,,,,,,,,,,,,
0,20152016,Sweden Selects U15,WSI U15,206350,3,1,0,7,0,4,,,,,,,,,,,,,,,,,
0,20162017,Örebro Län,TV-Pucken,11046,5,2,0,11,0,7,,,,,,,,,,,,,,,,,
0,20162017,Örebro HK J18,J18 Region,13998,1,2,4,14,4,3,,,,,,,,,,,,,,,,,
0,20162017,Örebro HK J18,J18 Nationell,14758,5,2,6,18,6,7,0.0,,,,,,,,,,,,,,,,
0,20162017,Örebro HK U16,U16 SM,123647,2,1,0,5,0,3,,,,,,,,,,,,,,,,,
0,20162017,Örebro HK U16,U16 Region,123992,1,1,0,2,0,2,,,,,,,,,,,,,,,,,
0,20172018,AIK J20,J20 Nationell,5769,7,6,6,23,6,13,5.0,,,,,,,,,,,,,,,,
0,20172018,AIK J18,J18 Region,7068,2,0,2,3,2,2,4.0,,,,,,,,,,,,,,,,
0,20172018,Örebro HK J20,J20 Nationell,10789,2,0,0,15,0,2,-1.0,,,,,,,,,,,,,,,,
0,20172018,Örebro HK J18,J18 Region,13998,2,1,2,7,2,3,,,,,,,,,,,,,,,,,
0,20172018,Sweden U17,WHC-17,61300,0,0,4,5,4,0,,,,,,,,,,,,,,,,,
0,20182019,AIK,HockeyAllsvenskan,1240,7,2,14,41,14,9,-1.0,,,,,,,,,,,,,,,,
0,20182019,AIK J20,J20 Nationell,5769,6,2,8,8,8,8,3.0,,,,,,,,,,,,,,,,
0,20182019,Sweden U18,WJC-18,8573,4,2,6,7,6,6,2.0,,,,,,,,,,,,,,,,
0,20182019,Sweden U20,WJC-20,8596,1,0,0,4,0,1,2.0,,,,,,,,,,,,,,,,
0,20182019,Sweden U18,Hlinka Gretzky Cup,158290,1,3,4,5,4,4,,,,,,,,,,,,,,,,,
0,20192020,Skellefteå AIK,Champions HL,332,0,0,2,7,2,0,0.0,,,,,,,,,,,,,,,,
0,20192020,Skellefteå AIK,SHL,1019,7,1,6,45,6,8,-1.0,,,,,,,,,,,,,,,,
0,20192020,Sweden U20,WJC-20,8596,0,1,4,7,4,1,-3.0,,,,,,,,,,,,,,,,
0,20202021,Skellefteå AIK,SHL,1019,10,3,10,44,10,13,-4.0,,,,,,,,,,,,,,,,
0,20202021,Sweden U20,WJC-20,8596,3,0,0,4,0,3,-2.0,,,,,,,,,,,,,,,,
0,20212022,Edmonton Oilers,National Hockey League,1,2,1,8,23,8,3,-8.0,309:48,29.0,10.0,0.0,0.0,09:06,284:12,0.0,3.4,0.0,0.0,0.0,0.0,16:30,10.0,410.0
0,20212022,Bakersfield Condors,AHL,7257,19,4,18,31,18,23,14.0,,,,,,,,,,,,,,,,
