,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,shots,powerPlayGoals,shotPct,gameWinningGoals,shortHandedGoals,timeOnIce,hits,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,overTimeGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20112012,Dallas Stars  U16,T1EHL U16,98938,2,3,12,10,12,0.0,5,,,,,,,,,,,,,,,,
0,20122013,Dal. Stars MM,T1EHL,1,17,2,36,40,36,,19,,,,,,,,,,,,,,,,
0,20132014,USNTDP,USHL,1,7,0,57,33,57,-14.0,7,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,20132014,USNTDP,U-17,2,7,1,33,19,33,,8,,,,,,,,,,,,,,,,
0,20142015,USNTDP,USHL,1,6,2,28,25,28,14.0,8,26.0,0.0,7.7,0.0,0.0,,,,,,,,,,,
0,20142015,USNTDP,U-18,2,13,4,22,40,22,,17,,,,,,,,,,,,,,,,
0,20142015,U.S.A.,WJ18-A,3,5,0,0,7,0,6.0,5,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,20152016,Portland,WHL,1,45,10,64,72,64,4.0,55,,4.0,,,0.0,,,,,,,,,,,
0,20152016,Bakersfield,AHL,2,0,0,2,3,2,-2.0,0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,20152016,Bakersfield Condors,AHL,7257,0,0,2,3,2,-2.0,0,,,,,,,,,,,,,,,,
0,20152016,Portland Winterhawks,WHL,8511,45,10,64,72,64,4.0,55,,,,,,,,,,,,,,,,
0,20162017,Portland Winterhawks,WHL,8511,53,9,54,63,54,3.0,62,,,,,,,,,,,,,,,,
0,20162017,USA U20,WJC-20,17276,2,0,2,7,2,2.0,2,,,,,,,,,,,,,,,,
0,20172018,Bakersfield Condors,AHL,7257,15,2,43,58,43,-25.0,17,,,,,,,,,,,,,,,,
0,20182019,Edmonton Oilers,National Hockey League,1,5,1,6,17,6,-9.0,6,21.0,0.0,4.76,0.0,0.0,336:33,20.0,1.0,11:40,305:49,0.0,0.0,0.0,19:04,18.0,434.0
0,20182019,Bakersfield Condors,AHL,7257,23,6,28,50,28,16.0,29,,,,,,,,,,,,,,,,
0,20192020,Edmonton Oilers,National Hockey League,1,5,4,10,43,10,-1.0,9,38.0,0.0,10.5,1.0,0.0,607:36,33.0,1.0,04:01,601:41,0.0,0.0,0.0,01:54,46.0,763.0
0,20192020,Bakersfield Condors,AHL,7257,8,3,4,14,4,-5.0,11,,,,,,,,,,,,,,,,
0,20202021,Edmonton Oilers,National Hockey League,1,4,0,6,33,6,-7.0,4,23.0,0.0,0.0,0.0,0.0,449:02,27.0,0.0,01:28,428:37,0.0,0.0,0.0,18:57,35.0,561.0
0,20212022,Chicago Blackhawks,National Hockey League,1,10,5,18,51,18,-3.0,15,57.0,0.0,8.8,1.0,0.0,852:56,77.0,1.0,17:27,816:21,0.0,1.0,0.0,19:08,58.0,1086.0
