,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20092010,Washington Little Caps 13U AAA,AYHL 13U,222359,19,22,16,28,16,41,,,,,,,,,,,,,,,,,
0,20112012,Selects Academy 15U,WSI U15,260380,4,6,4,7,4,10,,,,,,,,,,,,,,,,,
0,20122013,Sioux City Musketeers,USHL,9108,7,9,10,48,10,16,-7.0,,,,,,,,,,,,,,,,
0,20132014,Sioux City Musketeers,USHL,9108,31,14,45,56,45,45,9.0,,,,,,,,,,,,,,,,
0,20142015,Sioux City Musketeers,USHL,9108,37,27,26,55,26,64,12.0,,,,,,,,,,,,,,,,
0,20152016,Yale Univ.,NCAA,8420,18,10,12,32,12,28,5.0,,,,,,,,,,,,,,,,
0,20162017,Yale Univ.,NCAA,8420,25,14,34,33,34,39,-3.0,,,,,,,,,,,,,,,,
0,20172018,Yale Univ.,NCAA,8420,17,19,18,31,18,36,11.0,,,,,,,,,,,,,,,,
0,20182019,Hershey Bears,AHL,997,5,2,0,9,0,7,3.0,,,,,,,,,,,,,,,,
0,20182019,Yale Univ.,NCAA,8420,21,15,17,33,17,36,5.0,,,,,,,,,,,,,,,,
0,20192020,Hershey Bears,AHL,997,12,12,14,45,14,24,7.0,,,,,,,,,,,,,,,,
0,20202021,Hershey Bears,AHL,997,11,6,8,30,8,17,7.0,,,,,,,,,,,,,,,,
0,20212022,Washington Capitals,National Hockey League,1,3,4,2,12,2,7,3.0,138:41,21.0,2.0,1.0,1.0,03:38,135:02,0.0,19.0,0.0,0.0,0.0,0.0,00:01,3.0,178.0
0,20212022,Hershey Bears,AHL,997,23,15,18,35,18,38,22.0,,,,,,,,,,,,,,,,
