,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20142015,Ilves U16,Jr. C SM-sarja,80102,2,2,6,19,6,4,,,,,,,,,,,,,,,,,
0,20152016,Ilves U16,U16 SM-sarja,80783,12,6,18,24,18,18,,,,,,,,,,,,,,,,,
0,20162017,Ilves U18,U18 SM-sarja,25851,11,9,24,39,24,20,,,,,,,,,,,,,,,,,
0,20172018,Finland U18,WJC-18,17093,2,0,2,7,2,2,3.0,,,,,,,,,,,,,,,,
0,20172018,Ilves U18,U18 SM-sarja,25851,3,4,2,6,2,7,,,,,,,,,,,,,,,,,
0,20172018,Ilves U20,U20 SM-sarja,25870,15,12,44,49,44,27,-4.0,,,,,,,,,,,,,,,,
0,20182019,Kelowna Rockets,WHL,5531,24,17,40,63,40,41,0.0,,,,,,,,,,,,,,,,
0,20192020,Ilves,Liiga,889,6,7,12,39,12,13,0.0,,,,,,,,,,,,,,,,
0,20192020,Finland U20,WJC-20,17116,3,0,8,7,8,3,1.0,,,,,,,,,,,,,,,,
0,20202021,Ilves,Liiga,889,2,0,4,18,4,2,0.0,,,,,,,,,,,,,,,,
0,20202021,Belleville Senators,AHL,227817,12,1,12,35,12,13,-11.0,,,,,,,,,,,,,,,,
0,20212022,Ottawa Senators,National Hockey League,1,5,0,2,16,2,5,-8.0,275:53,18.0,23.0,0.0,1.0,18:41,246:56,0.0,0.0,0.0,0.0,0.0,0.0,10:16,9.0,350.0
0,20212022,Belleville Senators,AHL,227817,16,10,54,44,54,26,6.0,,,,,,,,,,,,,,,,
