,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20162017,Vancouver NW Hawks U18 AAA,BCEHL U18,49109,1,1,0,4,0,2,,,,,,,,,,,,,,,,,
0,20172018,Trail Smoke Eaters,BCHL,18184,0,0,2,2,2,0,0.0,,,,,,,,,,,,,,,,
0,20172018,Burnaby Winter Club U18 Prep,CSSHL U18,166176,46,29,2,35,2,75,,,,,,,,,,,,,,,,,
0,20182019,Trail Smoke Eaters,BCHL,18184,26,20,24,57,24,46,,,,,,,,,,,,,,,,,
0,20192020,Trail Smoke Eaters,BCHL,18184,60,41,14,52,14,101,,,,,,,,,,,,,,,,,
0,20192020,Canada West U19,WJAC-19,87372,1,1,0,4,0,2,,,,,,,,,,,,,,,,,
0,20202021,Univ. of Michigan,NCAA,8590,18,9,4,26,4,27,16.0,,,,,,,,,,,,,,,,
0,20212022,Columbus Blue Jackets,National Hockey League,1,3,0,2,9,2,3,2.0,111:59,5.0,4.0,0.0,2.0,12:10,99:49,0.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,136.0
0,20212022,Univ. of Michigan,NCAA,8590,29,8,6,32,6,37,25.0,,,,,,,,,,,,,,,,
0,20212022,Canada,OG,16922,4,1,0,5,0,5,4.0,,,,,,,,,,,,,,,,
0,20212022,Canada,WC,17155,3,4,0,10,0,7,-1.0,,,,,,,,,,,,,,,,
0,20212022,Canada U20,WJC-20,17216,6,3,2,7,2,9,8.0,,,,,,,,,,,,,,,,
