,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20112012,Toronto Pro Hockey,Brick Invitational,128756,2,0,2.0,6,2,2,,,,,,,,,,,,,,,,,
0,20162017,Oshawa Generals Selects U15,WSI U15,222750,4,0,2.0,9,2,4,,,,,,,,,,,,,,,,,
0,20172018,St. Michael's Buzzers,OJHL,19510,0,0,0.0,1,0,0,,,,,,,,,,,,,,,,,
0,20172018,Toronto Marlboros U16 AAA,U16 AAA,82673,42,8,,57,,50,,,,,,,,,,,,,,,,,
0,20172018,Toronto Marlboros U16 AAA,GTHL U16,82870,16,7,4.0,32,4,23,,,,,,,,,,,,,,,,,
0,20172018,Team GTHL Red,OGC-16,154287,1,0,2.0,4,2,1,,,,,,,,,,,,,,,,,
0,20182019,Erie Otters,OHL,9398,33,7,20.0,63,20,40,-24.0,,,,,,,,,,,,,,,,
0,20182019,Canada U18,WJC-18,17193,2,0,0.0,7,0,2,7.0,,,,,,,,,,,,,,,,
0,20182019,Canada Black U17,WHC-17,163780,4,0,2.0,5,2,4,,,,,,,,,,,,,,,,,
0,20192020,Erie Otters,OHL,9398,38,9,24.0,49,24,47,9.0,,,,,,,,,,,,,,,,
0,20192020,Canada U20,WJC-20,17216,2,1,0.0,7,0,3,3.0,,,,,,,,,,,,,,,,
0,20192020,Canada U18,Hlinka Gretzky Cup,144760,5,0,0.0,5,0,5,6.0,,,,,,,,,,,,,,,,
0,20202021,Anaheim Ducks,National Hockey League,1,5,3,6.0,24,6,8,-12.0,469:59,28.0,7.0,0.0,1.0,45:50,404:27,0.0,10.7,0.0,0.0,0.0,0.0,19:42,23.0,586.0
0,20202021,Canada U20,WJC-20,17216,2,0,0.0,7,0,2,11.0,,,,,,,,,,,,,,,,
0,20202021,San Diego Gulls,AHL,85177,6,4,6.0,14,6,10,1.0,,,,,,,,,,,,,,,,
0,20212022,Anaheim Ducks,National Hockey League,1,28,4,16.0,81,16,32,-26.0,1610:16,137.0,40.0,0.0,12.0,167:10,1441:00,0.0,2.9,1.0,1.0,0.0,0.0,02:06,72.0,1870.0
