,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20102011,Estevan Bruins U15 AA,SAAHL U15,129436,7,8,22,18,22,15,,,,,,,,,,,,,,,,,
0,20112012,Estevan Bruins Bantam AA,SBAAHL,128960,11,21,22,24,22,32,0.0,,,,,,,,,,,,,,,,
0,20122013,Estevan Bruins Midget AA,SSMHL,118249,9,15,24,32,24,24,0.0,,,,,,,,,,,,,,,,
0,20132014,Yorkton Harvest,SMHL,54471,21,15,52,44,52,36,0.0,,,,,,,,,,,,,,,,
0,20142015,Moose Jaw Warriors,WHL,6756,4,1,8,52,8,5,-13.0,,,,,,,,,,,,,,,,
0,20152016,Moose Jaw Warriors,WHL,7741,16,17,65,72,65,33,3.0,,,,,,,,,,,,,,,,
0,20162017,Moose Jaw Warriors,WHL,7741,33,19,84,71,84,52,13.0,,,,,,,,,,,,,,,,
0,20172018,Moose Jaw Warriors,WHL,7741,40,40,83,72,83,80,49.0,,,,,,,,,,,,,,,,
0,20182019,Milwaukee Admirals,AHL,1017,4,7,39,37,39,11,0.0,,,,,,,,,,,,,,,,
0,20192020,Milwaukee Admirals,AHL,1017,15,5,87,57,87,20,6.0,,,,,,,,,,,,,,,,
0,20192020,Florida Everblades,ECHL,2565,1,4,6,3,6,5,3.0,,,,,,,,,,,,,,,,
0,20202021,Nashville Predators,National Hockey League,1,2,5,2,15,2,7,6.0,181:57,23.0,53.0,0.0,0.0,00:40,177:19,33.33,21.7,0.0,0.0,1.0,2.0,03:58,7.0,248.0
0,20202021,Chicago Wolves,AHL,957,11,10,33,13,33,21,13.0,,,,,,,,,,,,,,,,
0,20202021,Florida Everblades,ECHL,2565,3,3,6,5,6,6,2.0,,,,,,,,,,,,,,,,
0,20212022,Nashville Predators,National Hockey League,1,17,24,130,81,130,41,2.0,1294:59,124.0,318.0,2.0,3.0,40:18,1048:35,41.67,19.4,5.0,1.0,1.0,1.0,206:06,64.0,1659.0
