,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20102011,Lokomotiv Yaroslavl U16,Russia U16,183987,8,0,16,18,16,8,,,,,,,,,,,,,,,,,
0,20112012,Yaroslavl Jr.,Russia-Jr.,1,1,1,4,8,4,2,,,,,,,,,,,,,,,,,
0,20122013,Yaroslavl Jr.,Russia-Jr.,1,3,3,18,47,18,6,,,,,,,,,,,,,,,,,
0,20132014,Yaroslavl Jr.,Russia-Jr.,1,9,3,28,45,28,12,,,,,,,,,,,,,,,,,
0,20142015,Yaroslavl Jr.,Russia-Jr.,1,6,1,16,16,16,7,,,,,,,,,,,,,,,,,
0,20142015,Ryazan,Russia-2,2,2,1,4,11,4,3,,,,,,,,,,,,,,,,,
0,20142015,Yaroslavl,KHL,3,1,0,4,16,4,1,,,,,,,,,,,,,,,,,
0,20152016,Yaroslavl,KHL,1,4,3,18,42,18,7,,,,,,,,,,,,,,,,,
0,20152016,Lokomotiv Yaroslavl,KHL,2354,4,3,18,42,18,7,17.0,,,,,,,,,,,,,,,,
0,20152016,Russia,EHT,64546,0,0,0,2,0,0,1.0,,,,,,,,,,,,,,,,
0,20162017,Lokomotiv Yaroslavl,KHL,2354,4,3,38,54,38,7,8.0,,,,,,,,,,,,,,,,
0,20162017,Russia,WC,17485,1,1,2,9,2,2,9.0,,,,,,,,,,,,,,,,
0,20162017,Russia,EHT,64546,0,1,2,7,2,1,2.0,,,,,,,,,,,,,,,,
0,20172018,SKA St. Petersburg,KHL,2434,9,5,26,50,26,14,21.0,,,,,,,,,,,,,,,,
0,20172018,Russia,OG,17252,1,2,6,6,6,3,6.0,,,,,,,,,,,,,,,,
0,20172018,Russia,WC,17485,1,0,2,8,2,1,7.0,,,,,,,,,,,,,,,,
0,20172018,Russia,EHT,64546,2,0,6,11,6,2,1.0,,,,,,,,,,,,,,,,
0,20182019,SKA St. Petersburg,KHL,2434,15,5,10,60,10,20,48.0,,,,,,,,,,,,,,,,
0,20182019,Russia,WC,17485,0,0,4,10,4,0,2.0,,,,,,,,,,,,,,,,
0,20182019,Russia,EHT,64546,0,2,0,3,0,2,2.0,,,,,,,,,,,,,,,,
0,20192020,Columbus Blue Jackets,National Hockey League,1,13,5,18,69,18,18,1.0,1309:34,81.0,79.0,0.0,0.0,04:03,1203:18,0.0,6.2,1.0,0.0,0.0,0.0,102:13,92.0,1670.0
0,20202021,Columbus Blue Jackets,National Hockey League,1,10,2,14,55,14,12,-13.0,1067:04,48.0,69.0,0.0,0.0,02:00,958:09,0.0,4.2,1.0,0.0,0.0,0.0,106:55,77.0,1355.0
0,20202021,Russia,WC,17485,2,0,0,8,0,2,3.0,,,,,,,,,,,,,,,,
0,20212022,Columbus Blue Jackets,National Hockey League,1,28,5,68,80,68,33,-3.0,1782:58,108.0,124.0,0.0,0.0,06:55,1529:02,0.0,4.6,1.0,0.0,0.0,1.0,247:01,138.0,2025.0
