,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus
0,20182019,Lindsay Muskies,OJHL,25230,0,0,0,2,0,0,
0,20182019,Peterborough Petes U16 AAA,ETAHL U16,97884,25,24,70,35,70,49,
0,20182019,Team OMHA White,OGC-16,156337,1,1,0,4,0,2,
0,20192020,Peterborough Petes,OHL,9468,7,4,18,56,18,11,-1.0
0,20192020,Canada White U17,WHC-17,163790,0,0,12,6,12,0,
0,20212022,Peterborough Petes,OHL,9468,39,29,36,64,36,68,-14.0
