,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20102011,Wyandotte Roosevelt High,USHS-MI,106435,0,44,0,30,0,0,0,,,,,,,,,,,,,,,,
0,20112012,Cedar Rapids RoughRiders,USHL,7908,13,20,38,58,38,2,33,,,,,,,,,,,,,,,,
0,20122013,Cedar Rapids RoughRiders,USHL,7908,28,16,25,59,25,-11,44,,,,,,,,,,,,,,,,
0,20132014,Ferris State Univ.,NCAA,7350,12,8,14,36,14,10,20,,,,,,,,,,,,,,,,
0,20142015,Ferris State Univ.,NCAA,7350,12,11,32,40,32,-1,23,,,,,,,,,,,,,,,,
0,20152016,Ferris State Univ.,NCAA,7840,25,16,59,41,59,0,41,,,,,,,,,,,,,,,,
0,20162017,Ferris State Univ.,NCAA,7840,18,17,61,33,61,8,35,,,,,,,,,,,,,,,,
0,20162017,Iowa Wild,AHL,149087,1,6,4,17,4,3,7,,,,,,,,,,,,,,,,
0,20172018,Iowa Wild,AHL,149087,16,16,36,72,36,-2,32,,,,,,,,,,,,,,,,
0,20182019,Iowa Wild,AHL,149087,33,27,51,71,51,15,60,,,,,,,,,,,,,,,,
0,20192020,Minnesota Wild,National Hockey League,1,0,2,2,13,2,4,2,150:08,16.0,11.0,0.0,0.0,16:42,133:16,50.0,12.5,0.0,0.0,0.0,0.0,00:10,6.0,183.0
0,20192020,Iowa Wild,AHL,149087,22,39,68,49,68,16,61,,,,,,,,,,,,,,,,
0,20202021,Minnesota Wild,National Hockey League,1,1,0,0,4,0,1,1,46:58,5.0,7.0,0.0,1.0,04:53,42:05,0.0,0.0,0.0,0.0,0.0,0.0,00:00,4.0,58.0
0,20202021,Iowa Wild,AHL,149087,9,9,19,19,19,-2,18,,,,,,,,,,,,,,,,
0,20212022,Philadelphia Flyers,National Hockey League,1,0,6,10,25,10,-5,6,303:54,31.0,37.0,1.0,1.0,15:56,287:58,40.0,19.4,0.0,0.0,0.0,0.0,00:00,17.0,454.0
0,20212022,Anaheim Ducks,National Hockey League,2,1,5,8,15,8,-1,6,223:07,22.0,21.0,0.0,0.0,21:18,201:49,20.0,22.7,0.0,0.0,0.0,0.0,00:00,9.0,295.0
0,20212022,Lehigh Valley Phantoms,AHL,173347,7,9,20,24,20,-7,16,,,,,,,,,,,,,,,,
