,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20112012,Zuchwil U15,U15-Top,84890,8,6,0,10,0,14,,,,,,,,,,,,,,,,,
0,20122013,Biel-Bienne U15,U15-Elit,80189,0,0,0,10,0,0,,,,,,,,,,,,,,,,,
0,20122013,Zuchwil U15,U15-Top,84890,2,0,0,2,0,2,,,,,,,,,,,,,,,,,
0,20132014,Biel-Bienne U15,U15-Elit,80189,7,1,2,26,2,8,,,,,,,,,,,,,,,,,
0,20142015,Biel-Bienne U17,U17-Elit,45389,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
0,20142015,Biel-Bienne U15,U15-Elit,80189,13,8,8,28,8,21,,,,,,,,,,,,,,,,,
0,20142015,Tramelan U17,U17-Top,84990,5,5,2,14,2,10,,,,,,,,,,,,,,,,,
0,20152016,Biel-Bienne U17,U17-Elit,45389,7,1,6,41,6,8,,,,,,,,,,,,,,,,,
0,20152016,Neuchâtel U17,U17-Top,85870,1,2,2,2,2,3,,,,,,,,,,,,,,,,,
0,20162017,Biel-Bienne U20,U20-Elit,44596,3,0,4,15,4,3,,,,,,,,,,,,,,,,,
0,20162017,Biel-Bienne U17,U17-Elit,45389,4,2,6,28,6,6,,,,,,,,,,,,,,,,,
0,20172018,Biel-Bienne,NL,10436,1,0,0,2,0,1,1.0,,,,,,,,,,,,,,,,
0,20172018,Switzerland U18,WJC-18,17733,0,0,2,6,2,0,-1.0,,,,,,,,,,,,,,,,
0,20172018,Biel-Bienne U20,U20-Elit,44596,16,6,22,41,22,22,,,,,,,,,,,,,,,,,
0,20172018,Switzerland U18,Hlinka Gretzky Cup,158270,1,0,0,4,0,1,,,,,,,,,,,,,,,,,
0,20182019,Biel-Bienne,NL,10436,7,0,20,43,20,7,8.0,,,,,,,,,,,,,,,,
0,20182019,Switzerland,WC,16145,0,0,0,3,0,0,1.0,,,,,,,,,,,,,,,,
0,20182019,Switzerland U20,WJC-20,17756,2,0,2,7,2,2,-4.0,,,,,,,,,,,,,,,,
0,20192020,Biel-Bienne,Champions HL,9292,2,1,0,9,0,3,9.0,,,,,,,,,,,,,,,,
0,20192020,Biel-Bienne,NL,10436,7,2,10,40,10,9,4.0,,,,,,,,,,,,,,,,
0,20192020,Switzerland U20,WJC-20,17756,4,0,2,5,2,4,2.0,,,,,,,,,,,,,,,,
0,20202021,Biel-Bienne,NL,10436,21,9,10,48,10,30,18.0,,,,,,,,,,,,,,,,
0,20202021,Switzerland,WC,16145,2,0,2,7,2,2,5.0,,,,,,,,,,,,,,,,
0,20212022,Arizona Coyotes,National Hockey League,1,11,4,16,43,16,15,-10.0,803:47,40.0,32.0,1.0,2.0,52:11,685:18,0.0,10.0,1.0,0.0,0.0,0.0,66:18,55.0,1048.0
0,20212022,Switzerland,WC,16145,3,1,2,8,2,4,-1.0,,,,,,,,,,,,,,,,
0,20212022,Tucson Roadrunners,AHL,218897,7,5,11,18,11,12,-3.0,,,,,,,,,,,,,,,,
