,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20112012,Lørenskog U17,Norway U17,58204,9,15,8,21,8,-8.0,24,,,,,,,,,,,,,,,,
0,20122013,Lorenskog U18,Nor-U18,1,17,20,26,26,26,,37,,,,,,,,,,,,,,,,
0,20122013,Lorenskog Jr.,Norway-Jr.,2,1,1,0,2,0,,2,,,,,,,,,,,,,,,,
0,20132014,Viking U18,Nor-U18,1,23,35,20,22,20,,58,,,,,,,,,,,,,,,,
0,20132014,Viking ,Norway-2,2,3,6,4,10,4,,9,,,,,,,,,,,,,,,,
0,20132014,Stavanger,Norway,3,1,0,0,2,0,,1,,,,,,,,,,,,,,,,
0,20142015,Stavanger Jr.,Norway-Jr.,1,3,6,2,7,2,,9,,,,,,,,,,,,,,,,
0,20142015,Stavanger,Norway,2,13,8,8,36,8,,21,,,,,,,,,,,,,,,,
0,20152016,Stavanger Jr.,Norway-Jr.,1,1,0,0,2,0,,1,,,,,,,,,,,,,,,,
0,20152016,Stavanger,Norway,2,9,15,16,43,16,,24,,,,,,,,,,,,,,,,
0,20152016,Stavanger Oilers,Champions HL,8562,0,1,4,6,4,3.0,1,,,,,,,,,,,,,,,,
0,20152016,Stavanger Oilers,Norway,9066,9,15,16,43,16,24.0,24,,,,,,,,,,,,,,,,
0,20152016,Latvia U20,WJC-20 D1A,17487,1,1,4,5,4,1.0,2,,,,,,,,,,,,,,,,
0,20152016,Stavanger Oilers U20,Norway U20,179893,1,0,0,2,0,0.0,1,,,,,,,,,,,,,,,,
0,20162017,Kamloops Blazers,WHL,8271,37,40,16,66,16,26.0,77,,,,,,,,,,,,,,,,
0,20162017,Latvia U20,WJC-20,17486,1,1,16,6,16,-1.0,2,,,,,,,,,,,,,,,,
0,20172018,Latvia,WC,17425,2,4,0,8,0,-1.0,6,,,,,,,,,,,,,,,,
0,20172018,San Jose Barracuda,AHL,187427,25,23,12,67,12,-8.0,48,,,,,,,,,,,,,,,,
0,20182019,Ottawa Senators,National Hockey League,1,9,5,10,36,10,-7.0,14,444:45,48.0,18.0,3.0,4.0,51:51,384:49,14.29,10.42,1.0,0.0,0.0,0.0,08:05,24.0,585.0
0,20182019,Latvia,WC,17425,8,1,0,7,0,-4.0,9,,,,,,,,,,,,,,,,
0,20182019,Belleville Senators,AHL,227817,14,17,4,43,4,-4.0,31,,,,,,,,,,,,,,,,
0,20192020,Ottawa Senators,National Hockey League,1,2,1,0,15,0,-2.0,3,182:05,23.0,19.0,0.0,0.0,25:20,156:45,0.0,4.3,1.0,0.0,0.0,0.0,00:00,7.0,256.0
0,20192020,Belleville Senators,AHL,227817,20,16,14,33,14,20.0,36,,,,,,,,,,,,,,,,
0,20202021,San Jose Sharks,National Hockey League,1,9,8,16,41,16,-6.0,17,603:10,66.0,81.0,0.0,1.0,48:42,538:37,0.0,12.1,2.0,0.0,0.0,0.0,15:51,29.0,791.0
0,20202021,Stavanger Oilers,Norway,9066,8,7,18,10,18,10.0,15,,,,,,,,,,,,,,,,
0,20212022,San Jose Sharks,National Hockey League,1,12,11,20,61,20,-3.0,23,917:15,98.0,115.0,0.0,0.0,14:49,832:55,40.0,11.2,1.0,0.0,0.0,1.0,69:31,43.0,1315.0
0,20212022,Latvia,OGQ,17175,3,3,0,3,0,4.0,6,,,,,,,,,,,,,,,,
0,20212022,Latvia,WC,17425,2,3,2,7,2,-1.0,5,,,,,,,,,,,,,,,,
