,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20142015,Calgary Northstar Sabres Btm AAA,AMBHL,55218,0,1,0,3,0,1,,,,,,,,,,,,,,,,,
0,20142015,CNHA Canucks Bantam AA,HCBAA,128628,26,25,46,30,46,51,,,,,,,,,,,,,,,,,
0,20152016,Calgary Northstar Sabres U15 AAA,AEHL U15,55959,25,36,40,33,40,61,,,,,,,,,,,,,,,,,
0,20162017,Calgary Northstars U18 AAA,AEHL U18,36761,11,8,20,28,20,19,,,,,,,,,,,,,,,,,
0,20162017,Team Alberta,WCCC-16,113323,0,4,0,4,0,4,,,,,,,,,,,,,,,,,
0,20172018,Moose Jaw Warriors,WHL,7741,2,0,0,5,0,2,2.0,,,,,,,,,,,,,,,,
0,20172018,Calgary Northstars U18 AAA,AEHL U18,36761,31,21,40,30,40,52,,,,,,,,,,,,,,,,,
0,20172018,Canada Red U17,WHC-17,163770,0,0,2,6,2,0,,,,,,,,,,,,,,,,,
0,20172018,Team Red,U17-Dev,178229,0,4,2,3,2,4,,,,,,,,,,,,,,,,,
0,20182019,Moose Jaw Warriors,WHL,7741,45,36,28,66,28,81,33.0,,,,,,,,,,,,,,,,
0,20182019,Canada U18,WJC-18,17193,3,4,8,7,8,7,4.0,,,,,,,,,,,,,,,,
0,20192020,Moose Jaw Warriors,WHL,7741,23,15,39,28,39,38,-11.0,,,,,,,,,,,,,,,,
0,20192020,Victoria Royals,WHL,98821,16,7,25,24,25,23,-5.0,,,,,,,,,,,,,,,,
0,20202021,San Diego Gulls,AHL,85177,0,0,4,12,4,0,-2.0,,,,,,,,,,,,,,,,
0,20202021,Victoria Royals,WHL,98821,12,9,24,22,24,21,-9.0,,,,,,,,,,,,,,,,
0,20212022,Anaheim Ducks,National Hockey League,1,0,0,0,1,0,0,-1.0,09:21,1.0,0.0,0.0,0.0,00:00,09:21,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,11.0
0,20212022,San Diego Gulls,AHL,85177,20,11,40,55,40,31,-1.0,,,,,,,,,,,,,,,,
