,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,shots,powerPlayGoals,shotPct,gameWinningGoals,shortHandedGoals,plusMinus,timeOnIce,hits,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,overTimeGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20092010,Mortagne,Minor-QC,1,20,12,12,34,12,32,,,,,,,,,,,,,,,,,
0,20102011,Mortagne,Minor-QC,1,3,10,6,22,6,13,,,,,,,,,,,,,,,,,
0,20112012,Antoine-Girouard,QAAA,1,13,11,36,41,36,24,,,,,,,,,,,,,,,,,
0,20122013,Val-d'Or,QMJHL,1,17,10,26,64,26,27,94.0,0.0,10.6,2.0,0.0,-4.0,,,,,,,,,,,
0,20132014,Val-d'Or,QMJHL,1,31,22,61,65,61,53,166.0,4.0,13.3,3.0,0.0,-1.0,,,,,,,,,,,
0,20142015,Val-d'Or,QMJHL,1,42,38,81,61,81,80,208.0,12.0,18.3,4.0,3.0,13.0,,,,,,,,,,,
0,20152016,Val-d'Or,QMJHL,1,46,38,71,61,71,84,,9.0,,6.0,5.0,38.0,,,,,,,,,,,
0,20152016,Lehigh Valley,AHL,2,1,2,6,6,6,3,11.0,0.0,18.2,1.0,0.0,3.0,,,,,,,,,,,
0,20152016,Val-d'Or Foreurs,QMJHL,9680,46,38,71,61,71,84,,,,,,38.0,,,,,,,,,,,
0,20152016,Lehigh Valley Phantoms,AHL,173347,1,2,6,6,6,3,,,,,,3.0,,,,,,,,,,,
0,20162017,Lehigh Valley Phantoms,AHL,173347,9,9,55,71,55,18,,,,,,10.0,,,,,,,,,,,
0,20172018,Lehigh Valley Phantoms,AHL,173347,28,18,86,72,86,46,,,,,,24.0,,,,,,,,,,,
0,20182019,Philadelphia Flyers,National Hockey League,1,0,0,0,9,0,0,2.0,0.0,0.0,0.0,0.0,1.0,50:18,14.0,0.0,00:26,49:52,0.0,0.0,0.0,00:00,0.0,72.0
0,20182019,Lehigh Valley Phantoms,AHL,173347,14,16,69,54,69,30,,,,,,-2.0,,,,,,,,,,,
0,20192020,Philadelphia Flyers,National Hockey League,1,8,7,19,36,19,15,48.0,2.0,14.6,1.0,0.0,1.0,406:26,82.0,3.0,29:16,370:40,33.33,0.0,0.0,06:30,16.0,615.0
0,20192020,Lehigh Valley Phantoms,AHL,173347,3,5,20,26,20,8,,,,,,4.0,,,,,,,,,,,
0,20202021,Philadelphia Flyers,National Hockey League,1,9,3,44,50,44,12,53.0,0.0,5.7,0.0,0.0,-3.0,558:40,120.0,0.0,07:59,548:51,50.0,0.0,0.0,01:50,16.0,816.0
0,20212022,Philadelphia Flyers,National Hockey League,1,1,0,6,7,6,1,9.0,0.0,0.0,0.0,0.0,-3.0,68:45,17.0,0.0,00:30,68:14,0.0,0.0,0.0,00:01,1.0,106.0
0,20212022,Colorado Avalanche,National Hockey League,2,11,11,41,67,41,22,78.0,0.0,14.1,2.0,0.0,14.0,657:39,123.0,0.0,01:42,653:25,25.0,0.0,0.0,02:32,17.0,925.0
