,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20102011,Tingsryds AIF J18,J18 Elit,13414,6,1,4,28,4,1.0,7,,,,,,,,,,,,,,,,
0,20112012,HV71 J20,SuperElit,4623,1,0,0,3,0,0.0,1,,,,,,,,,,,,,,,,
0,20112012,HV71 J18,J18 Elit,6024,5,3,8,22,8,8.0,8,,,,,,,,,,,,,,,,
0,20112012,Sweden U17,WHC-17,60601,1,0,0,6,0,,1,,,,,,,,,,,,,,,,
0,20122013,HV71 J20,SuperElit,4623,18,3,28,42,28,8.0,21,,,,,,,,,,,,,,,,
0,20122013,HV71 J18,J18 Elit,6024,4,1,2,8,2,4.0,5,,,,,,,,,,,,,,,,
0,20132014,HV71,SHL,51,4,0,18,22,18,-4.0,4,,,,,,,,,,,,,,,,
0,20132014,HV71 J20,SuperElit,4623,15,3,26,30,26,8.0,18,,,,,,,,,,,,,,,,
0,20142015,HV71,SHL,51,8,3,10,48,10,12.0,11,,,,,,,,,,,,,,,,
0,20142015,Timrå IK,Allsvenskan,112,2,0,0,4,0,-1.0,2,,,,,,,,,,,,,,,,
0,20142015,HV71 J20,SuperElit,4623,0,0,0,2,0,-1.0,0,,,,,,,,,,,,,,,,
0,20152016,HV71,SHL,849,5,1,4,21,4,5.0,6,,,,,,,,,,,,,,,,
0,20162017,HV71,Champions HL,162,1,0,6,7,6,0.0,1,,,,,,,,,,,,,,,,
0,20162017,HV71,SHL,849,9,3,20,48,20,20.0,12,,,,,,,,,,,,,,,,
0,20172018,HV71,Champions HL,162,5,0,0,6,0,2.0,5,,,,,,,,,,,,,,,,
0,20172018,HV71,SHL,849,30,8,22,52,22,13.0,38,,,,,,,,,,,,,,,,
0,20172018,Sweden,EHT,89816,0,1,4,6,4,1.0,1,,,,,,,,,,,,,,,,
0,20182019,Buffalo Sabres,National Hockey League,1,5,1,20,33,20,-8.0,6,574:48,37.0,20.0,0.0,0.0,19:36,545:04,0.0,2.7,0.0,0.0,0.0,0.0,10:08,33.0,714.0
0,20182019,Rochester Americans,AHL,1047,22,4,14,30,14,22.0,26,,,,,,,,,,,,,,,,
0,20192020,Buffalo Sabres,National Hockey League,1,0,0,4,13,4,-4.0,0,211:08,6.0,10.0,0.0,0.0,00:39,191:01,0.0,0.0,0.0,0.0,0.0,0.0,19:28,19.0,268.0
0,20192020,Rochester Americans,AHL,1047,17,6,20,37,20,4.0,23,,,,,,,,,,,,,,,,
0,20202021,Sweden,WC,6815,2,0,4,7,4,2.0,2,,,,,,,,,,,,,,,,
0,20202021,Traktor Chelyabinsk,KHL,17234,21,7,34,57,34,5.0,28,,,,,,,,,,,,,,,,
0,20202021,Sweden,EHT,89816,0,0,0,2,0,0.0,0,,,,,,,,,,,,,,,,
0,20212022,Traktor Chelyabinsk,KHL,17234,11,0,28,40,28,0.0,11,,,,,,,,,,,,,,,,
