,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,powerPlayGoals,gameWinningGoals,shortHandedGoals,plusMinus,shots,shotPct,timeOnIce,hits,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,overTimeGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20092010,Markham,GTHL,1,23,6,48,49,48,29,,,,,,,,,,,,,,,,,
0,20092010,Upper Canada,CCHL,2,1,0,2,2,2,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
0,20102011,Stouffville,ON-Jr.A,1,13,6,44,40,44,19,4.0,1.0,0.0,,,,,,,,,,,,,,
0,20112012,St. Michael's,OHL,1,13,6,64,68,64,19,1.0,,0.0,-5.0,,,,,,,,,,,,,
0,20122013,Mississauga,OHL,1,21,10,56,56,56,31,3.0,,1.0,-1.0,,,,,,,,,,,,,
0,20132014,Mississauga,OHL,1,15,16,65,41,65,31,5.0,4.0,0.0,-8.0,,,,,,,,,,,,,
0,20132014,Sudbury,OHL,2,14,6,52,29,52,20,2.0,1.0,0.0,2.0,,,,,,,,,,,,,
0,20142015,Charlotte,AHL,1,25,7,94,76,94,32,1.0,0.0,1.0,-19.0,135.0,5.2,,,,,,,,,,,
0,20152016,Carolina Hurricanes,National Hockey League,1,0,0,0,2,0,0,0.0,0.0,0.0,-1.0,3.0,0.0,33:19,1.0,0.0,00:57,32:22,0.0,0.0,0.0,00:00,2.0,44.0
0,20152016,Charlotte,AHL,2,33,9,51,70,51,42,4.0,0.0,0.0,-21.0,156.0,5.8,,,,,,,,,,,
0,20152016,Charlotte Checkers,AHL,2357,33,9,51,70,51,42,,,,-21.0,,,,,,,,,,,,,
0,20152016,Team Canada,Spengler Cup,250335,0,1,4,4,4,1,,,,1.0,,,,,,,,,,,,,
0,20162017,Charlotte Checkers,AHL,2357,12,4,45,57,45,16,,,,4.0,,,,,,,,,,,,,
0,20172018,Carolina Hurricanes,National Hockey League,1,0,0,2,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,07:32,0.0,0.0,00:00,07:32,0.0,0.0,0.0,00:00,0.0,15.0
0,20172018,Charlotte Checkers,AHL,2357,33,11,85,73,85,44,,,,-1.0,,,,,,,,,,,,,
0,20182019,Carolina Hurricanes,National Hockey League,1,0,0,5,1,5,0,0.0,0.0,0.0,-1.0,0.0,0.0,11:29,1.0,0.0,00:00,11:29,0.0,0.0,0.0,00:00,1.0,13.0
0,20182019,Charlotte Checkers,AHL,2357,38,9,86,71,86,47,,,,8.0,,,,,,,,,,,,,
0,20192020,San Jose Sharks,National Hockey League,1,0,0,5,3,5,0,0.0,0.0,0.0,0.0,1.0,0.0,17:22,1.0,0.0,01:31,15:51,0.0,0.0,0.0,00:00,0.0,23.0
0,20192020,San Jose Barracuda,AHL,187427,13,10,55,48,55,23,,,,17.0,,,,,,,,,,,,,
0,20202021,San Diego Gulls,AHL,85177,11,1,53,39,53,12,,,,4.0,,,,,,,,,,,,,
0,20212022,San Diego Gulls,AHL,85177,20,10,45,61,45,30,,,,-1.0,,,,,,,,,,,,,
