,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20112012,HC Hradec Kralove U16,Czech U16,83507,0,1,0,6,0,-4.0,1,,,,,,,,,,,,,,,,
0,20122013,HC Hradec Kralove U16,Czech U16,83507,12,5,41,33,41,10.0,17,,,,,,,,,,,,,,,,
0,20132014,Hr. Kralove U18,CzR-U18,1,7,8,56,43,56,,15,,,,,,,,,,,,,,,,
0,20142015,Hr. Kralove U18,CzR-U18,1,19,5,108,33,108,,24,,,,,,,,,,,,,,,,
0,20142015,Hr. Kralove Jr.,CzRep-Jr.,2,13,4,26,23,26,,17,,,,,,,,,,,,,,,,
0,20142015,Hr. Kralove,CzRep,3,0,0,2,1,2,,0,,,,,,,,,,,,,,,,
0,20152016,Hr. Kralove Jr.,CzRep-Jr.,1,12,4,12,13,12,,16,,,,,,,,,,,,,,,,
0,20152016,Hr. Kralove,CzRep,2,4,0,22,40,22,,4,,,,,,,,,,,,,,,,
0,20152016,Litomerice,CzRep-2,3,2,2,18,12,18,,4,,,,,,,,,,,,,,,,
0,20152016,Czechia U20,WJC-20,17046,2,0,4,5,4,3.0,2,,,,,,,,,,,,,,,,
0,20152016,HC Stadion Litomerice,Czechia2,36600,2,2,18,12,18,0.0,4,,,,,,,,,,,,,,,,
0,20152016,HK Hradec Kralove U20,Czechia U20,42427,12,4,12,13,12,-2.0,16,,,,,,,,,,,,,,,,
0,20152016,HK Hradec Kralove,Czechia,158566,4,0,22,40,22,3.0,4,,,,,,,,,,,,,,,,
0,20162017,Grand Rapids Griffins,AHL,987,1,1,4,10,4,1.0,2,,,,,,,,,,,,,,,,
0,20162017,Saginaw Spirit,OHL,9488,47,14,60,59,60,15.0,61,,,,,,,,,,,,,,,,
0,20162017,Czechia U20,WJC-20,17046,2,2,10,5,10,-2.0,4,,,,,,,,,,,,,,,,
0,20172018,Grand Rapids Griffins,AHL,987,28,11,44,67,44,24.0,39,,,,,,,,,,,,,,,,
0,20172018,Czechia,WC,17015,2,1,2,8,2,-1.0,3,,,,,,,,,,,,,,,,
0,20182019,Detroit Red Wings,National Hockey League,1,18,5,30,46,30,-10.0,23,918:12,73.0,66.0,1.0,5.0,77:11,787:20,0.0,6.85,0.0,0.0,0.0,1.0,53:41,32.0,1201.0
0,20182019,Grand Rapids Griffins,AHL,987,17,7,45,31,45,0.0,24,,,,,,,,,,,,,,,,
0,20182019,Czechia,WC,17015,8,3,22,10,22,3.0,11,,,,,,,,,,,,,,,,
0,20182019,Czechia,EHT,68526,0,1,0,2,0,0.0,1,,,,,,,,,,,,,,,,
0,20192020,Detroit Red Wings,National Hockey League,1,22,9,46,65,46,-38.0,31,1553:14,125.0,105.0,1.0,10.0,187:07,1178:14,0.0,7.2,0.0,0.0,0.0,0.0,187:53,74.0,1735.0
0,20202021,Detroit Red Wings,National Hockey League,1,24,2,16,56,16,-18.0,26,1309:37,114.0,67.0,0.0,11.0,142:29,1054:06,0.0,1.8,0.0,0.0,0.0,0.0,113:02,46.0,1474.0
0,20202021,Czechia,WC,17015,3,1,4,7,4,3.0,4,,,,,,,,,,,,,,,,
0,20202021,Czechia,EHT,68526,1,1,0,3,0,1.0,2,,,,,,,,,,,,,,,,
0,20202021,Mountfield HK,Czechia,158566,13,10,18,22,18,15.0,23,,,,,,,,,,,,,,,,
0,20212022,Detroit Red Wings,National Hockey League,1,33,5,36,78,36,-29.0,38,1718:06,133.0,70.0,2.0,7.0,146:50,1448:25,0.0,3.8,0.0,0.0,0.0,0.0,122:51,81.0,1964.0
0,20212022,Czechia,WC,17015,2,0,0,10,0,-3.0,2,,,,,,,,,,,,,,,,
