,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20142015,Frölunda HC U16 2,U16 Div.1,173154,10,7,4,16,4,17,,,,,,,,,,,,,,,,,
0,20142015,Frölunda HC U16 3,U16 Div.2,213925,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
0,20152016,Frölunda HC U16,U16 Region,44352,7,0,0,5,0,7,,,,,,,,,,,,,,,,,
0,20152016,Frölunda HC U16 2,U16 Div.1,173154,28,27,24,20,24,55,,,,,,,,,,,,,,,,,
0,20162017,Frölunda HC J18,J18 Allsvenskan,6349,10,11,2,18,2,21,11.0,,,,,,,,,,,,,,,,
0,20162017,Frölunda HC J18,J18 Region,7198,0,0,0,5,0,0,0.0,,,,,,,,,,,,,,,,
0,20162017,Göteborg,TV-Pucken,10976,4,4,2,6,2,8,,,,,,,,,,,,,,,,,
0,20162017,Frölunda HC U16,U16 SM,44007,8,7,4,8,4,15,,,,,,,,,,,,,,,,,
0,20162017,Frölunda HC U16,U16 Region,44352,17,20,14,15,14,37,,,,,,,,,,,,,,,,,
0,20172018,Frölunda HC J20,J20 Nationell,5919,0,0,2,8,2,0,-2.0,,,,,,,,,,,,,,,,
0,20172018,Frölunda HC J18,J18 Region,7198,20,14,6,18,6,34,25.0,,,,,,,,,,,,,,,,
0,20172018,Frölunda HC J18,J18 Nationell,7958,16,13,12,15,12,29,14.0,,,,,,,,,,,,,,,,
0,20172018,Göteborg,TV-Pucken,10976,6,3,0,6,0,9,,,,,,,,,,,,,,,,,
0,20172018,Frölunda HC U16,U16 SM,44007,8,8,14,5,14,16,,,,,,,,,,,,,,,,,
0,20172018,Frölunda HC U16,U16 Region,44352,2,2,0,2,0,4,,,,,,,,,,,,,,,,,
0,20182019,Frölunda HC,Champions HL,232,0,0,0,4,0,0,0.0,,,,,,,,,,,,,,,,
0,20182019,Frölunda HC,SHL,919,0,2,0,10,0,2,1.0,,,,,,,,,,,,,,,,
0,20182019,Frölunda HC J20,J20 Nationell,5919,35,13,24,37,24,48,27.0,,,,,,,,,,,,,,,,
0,20182019,Sweden U18,WJC-18,8573,4,4,12,7,12,8,-2.0,,,,,,,,,,,,,,,,
0,20182019,Sweden U17,WHC-17,61300,3,4,14,6,14,7,,,,,,,,,,,,,,,,,
0,20182019,Sweden U18,Hlinka Gretzky Cup,158290,2,5,2,5,2,7,,,,,,,,,,,,,,,,,
0,20192020,Frölunda HC,Champions HL,232,1,2,0,6,0,3,5.0,,,,,,,,,,,,,,,,
0,20192020,Frölunda HC,SHL,919,6,4,4,33,4,10,6.0,,,,,,,,,,,,,,,,
0,20192020,Frölunda HC J20,J20 Nationell,5919,11,3,6,9,6,14,-3.0,,,,,,,,,,,,,,,,
0,20192020,Sweden U20,WJC-20,8596,2,2,2,7,2,4,0.0,,,,,,,,,,,,,,,,
0,20202021,Frölunda HC,SHL,919,12,6,12,34,12,18,1.0,,,,,,,,,,,,,,,,
0,20202021,Sweden U20,WJC-20,8596,3,2,2,5,2,5,2.0,,,,,,,,,,,,,,,,
0,20212022,Detroit Red Wings,National Hockey League,1,34,23,16,82,16,57,-32.0,1488:52,184.0,62.0,5.0,18.0,229:22,1257:58,38.71,12.5,2.0,2.0,0.0,0.0,01:32,24.0,1687.0
