,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus
0,20182019,Burlington Cougars,OJHL,32460,0,2,0,3,0,2,
0,20182019,Mississauga Senators U16 AAA,GTHL U16,97880,17,12,8,33,8,29,
0,20182019,Team GTHL Blue,OGC-16,154307,3,2,0,4,0,5,
0,20192020,Canada Red U17,WHC-17,163770,2,0,0,5,0,2,
0,20192020,Flint Firebirds,OHL,187098,9,9,18,46,18,18,16.0
0,20212022,Flint Firebirds,OHL,187098,11,5,18,28,18,16,4.0
