,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus
0,20152016,Blekinge,TV-Pucken,10926,3,3,6,5,6,6,
0,20152016,Karlskrona HK J18,J18 Div.1,25240,2,3,0,4,0,5,
0,20152016,Karlskrona HK U16,U16 Region,147622,15,10,4,21,4,25,
0,20152016,Karlskrona HK U16 2,U16 Div.1,187934,3,3,0,2,0,6,
0,20162017,Blekinge,TV-Pucken,10926,2,3,2,5,2,5,
0,20162017,Karlskrona HK J18,J18 Region,26088,7,9,20,27,20,16,-6.0
0,20162017,Karlskrona HK J20,J20 Nationell,26099,0,0,2,10,2,0,-2.0
0,20162017,Karlskrona HK U16,U16 Region,147622,10,5,2,8,2,15,
0,20172018,Frölunda HC J20,J20 Nationell,5919,0,0,0,5,0,0,-5.0
0,20172018,Frölunda HC J18,J18 Region,7198,19,12,6,20,6,31,25.0
0,20172018,Frölunda HC J18,J18 Nationell,7958,11,8,6,18,6,19,17.0
0,20182019,Frölunda HC,SHL,919,0,0,0,2,0,0,-1.0
0,20182019,Frölunda HC J20,J20 Nationell,5919,36,13,26,45,26,49,35.0
0,20182019,Sweden U18,WJC-18,8573,6,3,2,7,2,9,1.0
0,20182019,Sweden U18,Hlinka Gretzky Cup,158290,0,2,4,5,4,2,
0,20192020,Frölunda HC,Champions HL,232,1,0,0,2,0,1,1.0
0,20192020,Frölunda HC,SHL,919,1,0,0,8,0,1,-1.0
0,20192020,Södertälje SK,HockeyAllsvenskan,1330,1,0,10,15,10,1,-4.0
0,20192020,Frölunda HC J20,J20 Nationell,5919,35,6,8,27,8,41,12.0
0,20192020,Sweden U20,WJC-20,8596,2,1,2,7,2,3,-1.0
0,20202021,Frölunda HC,SHL,919,6,1,18,44,18,7,-7.0
0,20212022,Frölunda HC,Champions HL,232,3,1,2,12,2,4,2.0
0,20212022,Frölunda HC,SHL,919,6,3,8,40,8,9,4.0
