,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20122013,HV71 U16 2,U16 Div.1,187386,0,0,0,3,0,0,,,,,,,,,,,,,,,,,
0,20132014,HV71 J18,J18 Allsvenskan,5914,0,0,0,1,0,0,-1.0,,,,,,,,,,,,,,,,
0,20132014,HV71 U16,U16 Elit,66386,20,7,22,23,22,27,0.0,,,,,,,,,,,,,,,,
0,20142015,HV71 J20,SuperElit,4623,0,0,2,1,2,0,1.0,,,,,,,,,,,,,,,,
0,20142015,HV71 J18,J18 Allsvenskan,5914,13,2,6,18,6,15,8.0,,,,,,,,,,,,,,,,
0,20142015,HV71 U16,U16 Elit,66386,9,4,24,8,24,13,0.0,,,,,,,,,,,,,,,,
0,20152016,HV71,SHL,849,0,0,0,3,0,0,-1.0,,,,,,,,,,,,,,,,
0,20152016,HV71 J20,J20 Nationell,5829,22,8,26,41,26,30,-4.0,,,,,,,,,,,,,,,,
0,20152016,HV71 J18,J18 Allsvenskan,6269,3,1,4,5,4,4,2.0,,,,,,,,,,,,,,,,
0,20152016,HV71 J18,J18 Region,7118,1,2,0,2,0,3,0.0,,,,,,,,,,,,,,,,
0,20152016,Sweden U18,WJC-18,8573,3,1,10,7,10,4,0.0,,,,,,,,,,,,,,,,
0,20152016,Sweden U17,WHC-17,61300,0,3,2,6,2,3,,,,,,,,,,,,,,,,,
0,20152016,Sweden U18,Hlinka Gretzky Cup,158290,4,0,4,5,4,4,-3.0,,,,,,,,,,,,,,,,
0,20162017,HV71,Champions HL,162,0,0,0,1,0,0,0.0,,,,,,,,,,,,,,,,
0,20162017,HV71,SHL,849,5,1,2,35,2,6,10.0,,,,,,,,,,,,,,,,
0,20162017,HV71 J20,J20 Nationell,5829,14,9,18,19,18,23,13.0,,,,,,,,,,,,,,,,
0,20162017,Sweden U18,WJC-18,8573,3,2,0,7,0,5,-5.0,,,,,,,,,,,,,,,,
0,20162017,Sweden U18,Hlinka Gretzky Cup,158290,1,2,31,5,31,3,-4.0,,,,,,,,,,,,,,,,
0,20172018,HV71,Champions HL,162,3,0,2,6,2,3,1.0,,,,,,,,,,,,,,,,
0,20172018,HV71,SHL,849,13,2,22,44,22,15,-3.0,,,,,,,,,,,,,,,,
0,20172018,Sweden U20,WJC-20,8596,3,1,4,7,4,4,5.0,,,,,,,,,,,,,,,,
0,20172018,Sweden,EHT,89816,1,0,0,6,0,1,4.0,,,,,,,,,,,,,,,,
0,20182019,Ottawa Senators,National Hockey League,1,0,0,0,2,0,0,0.0,36:07,0.0,1.0,0.0,0.0,03:25,32:08,0.0,0.0,0.0,0.0,0.0,0.0,00:34,1.0,50.0
0,20182019,Chicago Wolves,AHL,957,21,7,36,41,36,28,1.0,,,,,,,,,,,,,,,,
0,20182019,Sweden U20,WJC-20,8596,0,4,4,5,4,4,-1.0,,,,,,,,,,,,,,,,
0,20182019,Belleville Senators,AHL,227817,4,0,12,9,12,4,-2.0,,,,,,,,,,,,,,,,
0,20192020,Ottawa Senators,National Hockey League,1,4,0,16,31,16,4,-9.0,460:07,38.0,15.0,0.0,1.0,46:01,408:35,0.0,0.0,0.0,0.0,0.0,0.0,05:31,36.0,670.0
0,20192020,Belleville Senators,AHL,227817,20,3,22,27,22,23,12.0,,,,,,,,,,,,,,,,
0,20202021,Ottawa Senators,National Hockey League,1,11,2,25,30,25,13,3.0,490:44,42.0,26.0,1.0,3.0,54:02,418:54,0.0,4.8,0.0,0.0,0.0,0.0,17:48,18.0,661.0
0,20202021,Langnau,NL,7336,6,2,6,10,6,8,5.0,,,,,,,,,,,,,,,,
0,20202021,Belleville Senators,AHL,227817,5,0,6,4,6,5,-1.0,,,,,,,,,,,,,,,,
0,20212022,Ottawa Senators,National Hockey League,1,14,0,30,53,30,14,-17.0,1047:34,86.0,39.0,0.0,6.0,112:20,893:55,0.0,0.0,0.0,0.0,0.0,0.0,41:19,59.0,1281.0
0,20212022,Belleville Senators,AHL,227817,2,1,10,9,10,3,-5.0,,,,,,,,,,,,,,,,
