,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20022003,Spokane Braves,KIJHL,36776,29,26,24,49,24,55,,,,,,,,,,,,,,,,,
0,20032004,Spokane Chiefs,WHL,6916,0,1,0,1,0,1,1.0,,,,,,,,,,,,,,,,
0,20042005,Spokane Chiefs,WHL,6916,32,14,39,71,39,46,-11.0,,,,,,,,,,,,,,,,
0,20052006,Spokane Chiefs,WHL,6916,37,24,50,72,50,61,-6.0,,,,,,,,,,,,,,,,
0,20062007,Spokane Chiefs,WHL,6916,31,28,50,72,50,59,-2.0,,,,,,,,,,,,,,,,
0,20072008,Univ. of Alberta,USports,10094725,14,11,20,28,20,25,4.0,,,,,,,,,,,,,,,,
0,20082009,Univ. of Alberta,USports,10094725,19,16,16,25,16,35,17.0,,,,,,,,,,,,,,,,
0,20092010,Univ. of Alberta,USports,10094725,25,14,30,28,30,39,6.0,,,,,,,,,,,,,,,,
0,20102011,Univ. of Alberta,USports,10094725,30,17,18,28,18,47,25.0,,,,,,,,,,,,,,,,
0,20112012,Szekesfehervar,Austria,1,24,25,20,50,20,49,3.0,,,,,,,,,,,,,,,,
0,20122013,Villach,Austria,1,39,27,22,54,22,66,16.0,,,,,,,,,,,,,,,,
0,20132014,Villach,Austria,1,46,38,50,54,50,84,,,,,,,,,,,,,,,,,
0,20142015,Orebro,Sweden,1,45,15,18,55,18,60,,,,,,,,,,,,,,,,,
0,20152016,Carolina Hurricanes,National Hockey League,1,0,2,2,6,2,2,1.0,73:13,5.0,2.0,1.0,1.0,05:23,67:50,59.32,40.0,0.0,0.0,0.0,0.0,00:00,0.0,104.0
0,20152016,Charlotte,AHL,2,32,23,24,70,24,55,5.0,,161.0,,7.0,,,,,14.3,4.0,,0.0,,,,
0,20152016,Charlotte Checkers,AHL,2357,32,23,24,70,24,55,5.0,,,,,,,,,,,,,,,,
0,20162017,Carolina Hurricanes,National Hockey League,1,18,11,22,67,22,29,-8.0,997:44,73.0,33.0,4.0,8.0,142:14,826:02,55.3,15.07,3.0,0.0,1.0,1.0,29:28,37.0,1369.0
0,20162017,Charlotte Checkers,AHL,2357,8,5,0,9,0,13,4.0,,,,,,,,,,,,,,,,
0,20172018,Carolina Hurricanes,National Hockey League,1,23,15,28,80,28,38,-15.0,1248:29,135.0,52.0,3.0,7.0,161:40,1057:13,56.49,11.11,1.0,0.0,0.0,0.0,29:36,27.0,1702.0
0,20172018,USA,WC,17215,3,4,0,10,0,7,3.0,,,,,,,,,,,,,,,,
0,20182019,Calgary Flames,National Hockey League,1,25,13,24,81,24,38,21.0,1118:07,103.0,19.0,2.0,7.0,136:26,824:45,58.2,12.62,1.0,0.0,0.0,4.0,156:56,19.0,1579.0
0,20182019,USA,WC,17215,3,1,2,7,2,4,3.0,,,,,,,,,,,,,,,,
0,20192020,Calgary Flames,National Hockey League,1,19,10,10,68,10,29,9.0,989:14,102.0,12.0,1.0,4.0,56:17,819:33,52.32,9.8,0.0,0.0,1.0,2.0,113:24,34.0,1345.0
0,20202021,Calgary Flames,National Hockey League,1,11,2,16,43,16,13,6.0,511:18,37.0,13.0,0.0,0.0,10:10,422:21,52.04,5.4,0.0,0.0,0.0,0.0,78:47,21.0,764.0
0,20212022,Edmonton Oilers,National Hockey League,1,12,10,8,75,8,22,-4.0,857:19,72.0,38.0,0.0,0.0,05:15,722:44,55.86,13.9,2.0,0.0,0.0,1.0,129:20,38.0,1283.0
