,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20122013,Östervåla IF,Division 4,6095,4,5,2,13,2,0,9,,,,,,,,,,,,,,,,
0,20122013,Östervåla IF J20,J20 Div.2,34327,3,3,4,5,4,0,6,,,,,,,,,,,,,,,,
0,20132014,Östervåla IF,Division 4,6095,9,9,46,21,46,0,18,,,,,,,,,,,,,,,,
0,20142015,Almtuna IS J18,J18 Elit,13674,12,4,30,21,30,9,16,,,,,,,,,,,,,,,,
0,20142015,Almtuna IS U16 2,U16 Div.1,163156,5,4,4,1,4,0,9,,,,,,,,,,,,,,,,
0,20152016,Almtuna IS J18,J18 Allsvenskan,13919,8,10,14,16,14,6,18,,,,,,,,,,,,,,,,
0,20152016,Almtuna IS J20,J20 Region,14290,4,0,2,3,2,1,4,,,,,,,,,,,,,,,,
0,20152016,Almtuna IS J18,J18 Region,14768,2,3,4,4,4,7,5,,,,,,,,,,,,,,,,
0,20162017,Almtuna IS,HockeyAllsvenskan,1360,7,2,26,48,26,-11,9,,,,,,,,,,,,,,,,
0,20162017,Almtuna IS J20,J20 Region,14290,4,6,10,6,10,9,10,,,,,,,,,,,,,,,,
0,20172018,Almtuna IS,HockeyAllsvenskan,1360,8,6,34,39,34,2,14,,,,,,,,,,,,,,,,
0,20172018,Sweden U20,WJC-20,8596,1,0,8,7,8,2,1,,,,,,,,,,,,,,,,
0,20182019,Frölunda HC,Champions HL,232,4,2,4,11,4,4,6,,,,,,,,,,,,,,,,
0,20182019,Frölunda HC,SHL,919,3,3,50,40,50,-5,6,,,,,,,,,,,,,,,,
0,20192020,Detroit Red Wings,National Hockey League,1,1,0,14,16,14,-6,1,264:37,9.0,19.0,0.0,1.0,11:34,231:26,0.0,0.0,0.0,0.0,0.0,0.0,21:37,15.0,363.0
0,20192020,Grand Rapids Griffins,AHL,987,5,0,26,45,26,-12,5,,,,,,,,,,,,,,,,
0,20202021,Detroit Red Wings,National Hockey League,1,3,0,0,13,0,1,3,209:32,8.0,14.0,0.0,0.0,00:14,189:17,0.0,0.0,0.0,0.0,0.0,0.0,20:01,17.0,266.0
0,20202021,Grand Rapids Griffins,AHL,987,3,0,8,13,8,0,3,,,,,,,,,,,,,,,,
0,20202021,Almtuna IS,HockeyAllsvenskan,1360,11,0,20,20,20,-4,11,,,,,,,,,,,,,,,,
0,20212022,Detroit Red Wings,National Hockey League,1,12,1,22,63,22,-12,13,1015:17,41.0,59.0,0.0,0.0,02:56,933:30,0.0,2.4,0.0,0.0,0.0,0.0,78:51,77.0,1284.0
