,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20152016,Markham Majors U16 AAA,GTHL U16,97790,19,19,14,32,14,38,,,,,,,,,,,,,,,,,
0,20152016,Team GTHL Red,OGC-16,154287,4,1,2,5,2,5,,,,,,,,,,,,,,,,,
0,20162017,London Knights,OHL,2778,6,9,19,58,19,15,1.0,,,,,,,,,,,,,,,,
0,20162017,Canada White U17,WHC-17,163790,3,0,0,6,0,3,,,,,,,,,,,,,,,,,
0,20172018,London Knights,OHL,2778,16,24,22,65,22,40,-2.0,,,,,,,,,,,,,,,,
0,20172018,Canada U18,WJC-18,17193,2,2,0,5,0,4,3.0,,,,,,,,,,,,,,,,
0,20182019,London Knights,OHL,2778,32,36,32,62,32,68,39.0,,,,,,,,,,,,,,,,
0,20192020,Columbus Blue Jackets,National Hockey League,1,1,0,0,2,0,1,1.0,28:26,3.0,3.0,0.0,0.0,00:00,28:26,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,33.0
0,20192020,London Knights,OHL,2778,40,28,24,45,24,68,41.0,,,,,,,,,,,,,,,,
0,20192020,Canada U20,WJC-20,17216,1,3,4,7,4,4,3.0,,,,,,,,,,,,,,,,
0,20202021,Columbus Blue Jackets,National Hockey League,1,4,0,6,24,6,4,0.0,302:14,40.0,13.0,0.0,0.0,00:28,290:05,20.0,0.0,0.0,0.0,0.0,0.0,11:41,5.0,382.0
0,20202021,Canada,WC,17155,2,0,0,10,0,2,-2.0,,,,,,,,,,,,,,,,
0,20202021,Cleveland Monsters,AHL,22447,13,3,0,12,0,16,7.0,,,,,,,,,,,,,,,,
0,20212022,Columbus Blue Jackets,National Hockey League,1,0,0,0,1,0,0,-1.0,11:51,1.0,1.0,0.0,0.0,00:00,11:05,0.0,0.0,0.0,0.0,0.0,0.0,00:46,0.0,17.0
0,20212022,Cleveland Monsters,AHL,22447,12,7,6,29,6,19,4.0,,,,,,,,,,,,,,,,
