,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20162017,Team Belarus U18,Belarus Vysshaya,230187,0,0,4,6,4,0,,,,,,,,,,,,,,,,,
0,20162017,Team Belarus U17,Belarus Vysshaya,230197,7,3,22,32,22,10,,,,,,,,,,,,,,,,,
0,20162017,Belarus U17,EYOF,234827,1,0,2,3,2,1,0.0,,,,,,,,,,,,,,,,
0,20172018,Belarus U18,WJC-18,17773,1,1,4,5,4,2,0.0,,,,,,,,,,,,,,,,
0,20172018,Team Belarus U18,Belarus Vysshaya,230187,15,5,24,43,24,20,,,,,,,,,,,,,,,,,
0,20172018,Team Belarus U17,Belarus Vysshaya,230197,1,0,0,2,0,1,,,,,,,,,,,,,,,,,
0,20182019,London Knights,OHL,2778,1,0,0,1,0,1,1.0,,,,,,,,,,,,,,,,
0,20182019,Belarus U18,WJC-18,17773,4,1,6,5,6,5,-5.0,,,,,,,,,,,,,,,,
0,20182019,Flint Firebirds,OHL,187098,25,4,44,53,44,29,-23.0,,,,,,,,,,,,,,,,
0,20192020,Belarus U20,WJC-20 D1A,17797,1,0,0,2,0,1,-2.0,,,,,,,,,,,,,,,,
0,20192020,Flint Firebirds,OHL,187098,21,12,22,53,22,33,19.0,,,,,,,,,,,,,,,,
0,20202021,Syracuse Crunch,AHL,1057,2,0,0,10,0,2,2.0,,,,,,,,,,,,,,,,
0,20202021,Dinamo Minsk,KHL,17224,5,1,18,46,18,6,-3.0,,,,,,,,,,,,,,,,
0,20212022,Arizona Coyotes,National Hockey League,1,2,1,6,32,6,3,0.0,507:07,24.0,39.0,0.0,0.0,00:33,490:02,0.0,4.2,0.0,0.0,0.0,0.0,16:32,36.0,662.0
0,20212022,Belarus,OGQ,17485,0,0,2,3,2,0,0.0,,,,,,,,,,,,,,,,
0,20212022,Tucson Roadrunners,AHL,218897,12,2,10,33,10,14,1.0,,,,,,,,,,,,,,,,
