,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus
0,20172018,West Coast Selects U15 2,WSI U15,259840,4,2,2.0,7,2,6,
0,20182019,Oakville Blades,OJHL,21400,1,0,0.0,1,0,1,
0,20182019,Team Ontario,CWG,94475,6,0,6.0,6,6,6,
0,20182019,Toronto Nationals U16 AAA,U16 AAA,117753,41,42,,66,,83,
0,20182019,Toronto Nationals U16 AAA,GTHL U16,117950,22,19,,33,,41,
0,20182019,Team GTHL Red,OGC-16,154287,3,0,0.0,4,0,3,
0,20192020,Saginaw Spirit,OHL,9488,8,6,9.0,54,9,14,-5.0
0,20192020,Canada Red U17,WHC-17,163770,2,0,0.0,5,0,2,
0,20212022,Saginaw Spirit,OHL,9488,31,30,39.0,67,39,61,-13.0
