,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20152016,Metallurg Magnitogorsk U16,Russia U16,199607,25,32,34,35,34,57,,,,,,,,,,,,,,,,,
0,20162017,Metallurg Magnitogorsk U17,Russia U17,92348,28,36,26,36,26,64,,,,,,,,,,,,,,,,,
0,20172018,Russia U18,WJC-18,17523,2,2,2,5,2,4,-1.0,,,,,,,,,,,,,,,,
0,20172018,Stalnye Lisy Magnitogorsk,MHL,49662,20,19,14,48,14,39,30.0,,,,,,,,,,,,,,,,
0,20182019,Metallurg Magnitogorsk,KHL,2374,1,1,4,23,4,2,0.0,,,,,,,,,,,,,,,,
0,20182019,Metallurg Magnitogorsk,Spengler Cup,2765,0,0,0,3,0,0,-1.0,,,,,,,,,,,,,,,,
0,20182019,Stalnye Lisy Magnitogorsk,MHL,49662,14,17,14,19,14,31,21.0,,,,,,,,,,,,,,,,
0,20192020,Metallurg Magnitogorsk,KHL,2374,3,4,2,48,2,7,-1.0,,,,,,,,,,,,,,,,
0,20192020,Russia U20,WJC-20,17546,1,3,2,7,2,4,1.0,,,,,,,,,,,,,,,,
0,20192020,Stalnye Lisy Magnitogorsk,MHL,49662,1,1,2,3,2,2,-1.0,,,,,,,,,,,,,,,,
0,20202021,Traktor Chelyabinsk,KHL,17234,0,0,0,1,0,0,0.0,,,,,,,,,,,,,,,,
0,20202021,Belye Medvedi Chelyabinsk,MHL,49612,2,2,2,2,2,4,3.0,,,,,,,,,,,,,,,,
0,20202021,Chelmet Chelyabinsk,VHL,127977,9,8,25,36,25,17,2.0,,,,,,,,,,,,,,,,
0,20202021,Henderson Silver Knights,AHL,307807,4,9,8,24,8,13,10.0,,,,,,,,,,,,,,,,
0,20212022,Vegas Golden Knights,National Hockey League,1,0,0,2,2,2,0,-1.0,13:00,1.0,0.0,0.0,0.0,00:00,13:00,0.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,21.0
0,20212022,Henderson Silver Knights,AHL,307807,25,27,34,63,34,52,9.0,,,,,,,,,,,,,,,,
