,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20132014,Whitby Wildcats Minor Midget AAA,ETAMMHL,81992,15,15,20,23,20,0,30,,,,,,,,,,,,,,,,
0,20142015,Owen Sound Attack,OHL,8749,5,4,59,60,59,-3,9,,,,,,,,,,,,,,,,
0,20152016,Owen Sound Attack,OHL,9458,10,14,42,66,42,-7,24,,,,,,,,,,,,,,,,
0,20162017,Owen Sound Attack,OHL,9458,28,46,32,60,32,35,74,,,,,,,,,,,,,,,,
0,20172018,Owen Sound Attack,OHL,9458,23,25,42,42,42,8,48,,,,,,,,,,,,,,,,
0,20172018,Canada U20,WJC-20,17216,1,2,6,7,6,4,3,,,,,,,,,,,,,,,,
0,20182019,Utica Comets,AHL,152247,6,4,32,43,32,-7,10,,,,,,,,,,,,,,,,
0,20192020,Utica Comets,AHL,152247,4,13,32,38,32,-9,17,,,,,,,,,,,,,,,,
0,20202021,Vancouver Canucks,National Hockey League,1,0,0,17,1,17,-1,0,04:55,0.0,1.0,0.0,0.0,00:00,04:55,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,7.0
0,20202021,Utica Comets,AHL,152247,3,15,17,19,17,5,18,,,,,,,,,,,,,,,,
0,20212022,San Jose Sharks,National Hockey League,1,2,1,74,43,74,-9,3,376:30,36.0,104.0,0.0,0.0,00:17,375:52,33.33,2.8,0.0,0.0,0.0,0.0,00:21,14.0,568.0
