,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20112012,Rive-Sud Express 2 Bntm AA,LHDAAQ,153709,9,14,22,19,22,0,23,,,,,,,,,,,,,,,,
0,20122013,Lévis Chevaliers,QMAAA,65533,2,1,4,11,4,0,3,,,,,,,,,,,,,,,,
0,20132014,Lévis Chevaliers,QMAAA,65533,19,21,6,32,6,0,40,,,,,,,,,,,,,,,,
0,20142015,Drummondville Voltigeurs,QMJHL,8898,28,23,24,68,24,-17,51,,,,,,,,,,,,,,,,
0,20152016,Drummondville Voltigeurs,QMJHL,9590,54,35,42,65,42,2,89,,,,,,,,,,,,,,,,
0,20162017,Drummondville Voltigeurs,QMJHL,9590,31,17,26,37,26,4,48,,,,,,,,,,,,,,,,
0,20162017,Blainville-Boisbriand Armada,QMJHL,102710,21,12,16,28,16,6,33,,,,,,,,,,,,,,,,
0,20172018,Blainville-Boisbriand Armada,QMJHL,102710,63,53,67,65,67,28,116,,,,,,,,,,,,,,,,
0,20182019,Syracuse Crunch,AHL,1057,34,34,18,74,18,16,68,,,,,,,,,,,,,,,,
0,20192020,Syracuse Crunch,AHL,1057,29,27,22,60,22,2,56,,,,,,,,,,,,,,,,
0,20202021,Tampa Bay Lightning,National Hockey League,1,0,3,0,15,0,0,3,228:47,26.0,8.0,2.0,2.0,40:46,187:59,25.0,11.5,0.0,0.0,0.0,0.0,00:02,5.0,285.0
0,20202021,Syracuse Crunch,AHL,1057,4,8,0,10,0,9,12,,,,,,,,,,,,,,,,
0,20212022,Seattle Kraken,National Hockey League,1,1,0,0,2,0,0,1,17:17,0.0,0.0,0.0,0.0,00:59,16:18,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,27.0
0,20212022,Tampa Bay Lightning,National Hockey League,2,2,3,4,14,4,0,5,158:45,16.0,10.0,0.0,1.0,26:22,132:23,40.0,18.8,0.0,0.0,0.0,0.0,00:00,3.0,213.0
0,20212022,Syracuse Crunch,AHL,1057,47,16,32,58,32,10,63,,,,,,,,,,,,,,,,
