,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,plusMinus,points,shots,powerPlayGoals,shotPct,gameWinningGoals,shortHandedGoals,timeOnIce,hits,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,overTimeGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20072008,Sherwood Falcons Bantam AAA,PEIBAAA,121901,10,11,50,24,50,0.0,21,,,,,,,,,,,,,,,,
0,20082009,Sherwood Falcons Bantam AAA,PEIBAAA,121901,13,12,68,28,68,0.0,25,,,,,,,,,,,,,,,,
0,20092010,Charlottetown Knights U18,NBPEIMU18HL,48436,9,2,68,24,68,,11,,,,,,,,,,,,,,,,
0,20102011,Charlottetown Pride Mdgt AAA,NBPEIMMHL,47659,37,20,109,34,109,0.0,57,,,,,,,,,,,,,,,,
0,20112012,Summerside,MJrHL,1,17,12,55,23,55,,29,,,,,,,,,,,,,,,,
0,20112012,Moncton,QMJHL,2,5,2,55,38,55,-18.0,7,42.0,0.0,4.8,1.0,0.0,,,,,,,,,,,
0,20122013,Moncton,QMJHL,1,15,12,96,53,96,5.0,27,69.0,3.0,17.4,1.0,0.0,,,,,,,,,,,
0,20132014,Victoriaville,QMJHL,1,15,10,139,60,139,0.0,25,109.0,3.0,9.2,1.0,0.0,,,,,,,,,,,
0,20142015,Charlottetown,QMJHL,1,14,18,124,44,124,8.0,32,99.0,4.0,18.2,2.0,0.0,,,,,,,,,,,
0,20142015,Bridgeport,AHL,2,0,0,0,2,0,0.0,0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
0,20152016,New York Islanders,National Hockey League,1,0,0,4,1,4,0.0,0,0.0,0.0,0.0,0.0,0.0,16:17,6.0,0.0,01:22,14:30,0.0,0.0,0.0,00:25,0.0,22.0
0,20152016,Bridgeport,AHL,2,3,1,79,39,79,-2.0,4,32.0,0.0,3.1,1.0,0.0,,,,,,,,,,,
0,20152016,Missouri,ECHL,3,7,4,23,13,23,5.0,11,,1.0,,,0.0,,,,,,,,,,,
0,20152016,Bridgeport Islanders,AHL,827,3,1,79,39,79,-2.0,4,,,,,,,,,,,,,,,,
0,20152016,Kansas City Mavericks,ECHL,48205,7,4,23,13,23,5.0,11,,,,,,,,,,,,,,,,
0,20162017,Bridgeport Islanders,AHL,827,7,8,135,62,135,-9.0,15,,,,,,,,,,,,,,,,
0,20172018,New York Islanders,National Hockey League,1,3,3,62,24,62,0.0,6,19.0,0.0,15.79,0.0,0.0,224:02,46.0,0.0,00:50,222:42,20.0,0.0,0.0,00:30,11.0,310.0
0,20172018,Bridgeport Islanders,AHL,827,8,3,113,38,113,-5.0,11,,,,,,,,,,,,,,,,
0,20182019,New York Islanders,National Hockey League,1,3,1,23,17,23,3.0,4,12.0,0.0,8.33,0.0,0.0,134:33,43.0,0.0,00:05,133:53,0.0,0.0,0.0,00:35,1.0,189.0
0,20192020,New York Islanders,National Hockey League,1,1,3,78,32,78,1.0,4,16.0,0.0,18.8,0.0,0.0,255:36,93.0,0.0,00:06,255:30,100.0,0.0,0.0,00:00,14.0,362.0
0,20202021,New York Islanders,National Hockey League,1,1,0,35,12,35,-3.0,1,5.0,0.0,0.0,0.0,0.0,104:51,43.0,0.0,00:00,104:48,25.0,0.0,0.0,00:03,6.0,146.0
0,20212022,New York Islanders,National Hockey League,1,5,2,44,32,44,-3.0,7,9.0,0.0,22.2,0.0,0.0,328:41,90.0,0.0,01:07,327:34,0.0,0.0,0.0,00:00,16.0,460.0
