,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus
0,20172018,Oakville Rangers U16 AAA,SCTA U16,93592,51,39,30,36,30,90,
0,20172018,Team OMHA White,OGC-16,156337,1,1,0,4,0,2,
0,20182019,London Knights,OHL,2778,2,0,4,27,4,2,-5.0
0,20182019,Canada White U17,WHC-17,163790,1,0,0,5,0,1,
0,20192020,London Knights,OHL,2778,38,23,12,62,12,61,15.0
0,20202021,Chicago Wolves,AHL,957,4,0,4,14,4,4,-1.0
0,20212022,London Knights,OHL,2778,56,55,48,62,48,111,29.0
