,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20132014,Blues U16 Akatemia,Jr. C SM-sarja,81412,21,15,6,32,6,36,,,,,,,,,,,,,,,,,
0,20142015,Blues U18,Jr. B SM-sarja,24439,0,0,0,2,0,0,,,,,,,,,,,,,,,,,
0,20142015,Jokerit U18,Jr. B SM-sarja,25059,2,1,0,6,0,3,,,,,,,,,,,,,,,,,
0,20142015,Blues U16,Jr. C SM-sarja,80552,28,22,10,23,10,50,,,,,,,,,,,,,,,,,
0,20152016,Jokerit U18,U18 SM-sarja,25961,22,11,10,27,10,33,,,,,,,,,,,,,,,,,
0,20152016,Jokerit U20,U20 SM-sarja,25980,0,0,0,1,0,0,-1.0,,,,,,,,,,,,,,,,
0,20162017,Finland U18,WJC-18,17093,5,4,0,7,0,9,6.0,,,,,,,,,,,,,,,,
0,20162017,Kiekko-Espoo U20,U20 SM-sarja,18670,16,15,14,37,14,31,3.0,,,,,,,,,,,,,,,,
0,20162017,Espoo United,Mestis,222607,0,0,2,3,2,0,-2.0,,,,,,,,,,,,,,,,
0,20172018,Espoo United,Mestis,222607,13,14,20,48,20,27,-4.0,,,,,,,,,,,,,,,,
0,20172018,Espoo United,Suomen Cup,222943,1,2,0,3,0,3,,,,,,,,,,,,,,,,,
0,20182019,Pelicans,Liiga,929,14,13,8,53,8,27,10.0,,,,,,,,,,,,,,,,
0,20182019,Finland U20,WJC-20,17116,3,3,0,7,0,6,5.0,,,,,,,,,,,,,,,,
0,20192020,Pelicans,Champions HL,552,1,2,0,5,0,3,-2.0,,,,,,,,,,,,,,,,
0,20192020,Pelicans,Liiga,929,10,12,14,53,14,22,-20.0,,,,,,,,,,,,,,,,
0,20202021,Montréal Canadiens,National Hockey League,1,0,0,0,1,0,0,0.0,11:23,1.0,0.0,0.0,0.0,01:18,10:05,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,14.0
0,20202021,Pelicans,Liiga,929,2,5,8,21,8,7,-1.0,,,,,,,,,,,,,,,,
0,20202021,Laval Rocket,AHL,222817,8,9,6,29,6,17,0.0,,,,,,,,,,,,,,,,
0,20212022,Montréal Canadiens,National Hockey League,1,3,2,2,14,2,5,2.0,161:55,16.0,5.0,0.0,0.0,17:37,144:18,0.0,12.5,0.0,0.0,0.0,0.0,00:00,4.0,231.0
0,20212022,Laval Rocket,AHL,222817,22,14,12,52,12,36,-16.0,,,,,,,,,,,,,,,,
