,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20122013,Barrington High,USHS-IL,163720,1,2,36,24,36,3,,,,,,,,,,,,,,,,,
0,20142015,Team Illinois 18U AAA,HPHL 18U,39592,4,1,49,18,49,5,,,,,,,,,,,,,,,,,
0,20152016,Green Bay Gamblers,USHL,9936,1,1,62,29,62,2,9.0,,,,,,,,,,,,,,,,
0,20162017,Green Bay Gamblers,USHL,9936,41,6,93,60,93,47,1.0,,,,,,,,,,,,,,,,
0,20172018,Minnesota State Univ. (Mankato),NCAA,15760,8,4,40,40,40,12,9.0,,,,,,,,,,,,,,,,
0,20182019,Minnesota State Univ. (Mankato),NCAA,15760,18,7,55,42,55,25,15.0,,,,,,,,,,,,,,,,
0,20192020,Minnesota State Univ. (Mankato),NCAA,15760,17,7,29,36,29,24,23.0,,,,,,,,,,,,,,,,
0,20202021,Calgary Flames,National Hockey League,1,2,1,20,6,20,3,3.0,84:58,4.0,8.0,0.0,0.0,02:24,74:22,0.0,25.0,0.0,0.0,0.0,0.0,08:12,0.0,125.0
0,20202021,USA,WC,17215,1,0,2,7,2,1,3.0,,,,,,,,,,,,,,,,
0,20202021,Stockton Heat,AHL,186037,13,3,33,27,33,16,-3.0,,,,,,,,,,,,,,,,
0,20212022,Calgary Flames,National Hockey League,1,1,0,2,3,2,1,-1.0,40:44,4.0,4.0,0.0,0.0,00:31,40:13,0.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,71.0
0,20212022,Stockton Heat,AHL,186037,31,5,83,53,83,36,15.0,,,,,,,,,,,,,,,,
