,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20072008,Western Selects,Brick Invitational,128746,4,4,4,5,4,8,,,,,,,,,,,,,,,,,
0,20132014,Los Angeles Jr. Kings  U16,T1EHL U16,83428,23,17,14,34,14,40,0.0,,,,,,,,,,,,,,,,
0,20142015,Spokane Chiefs,WHL,6916,34,23,50,68,50,57,12.0,,,,,,,,,,,,,,,,
0,20152016,Spokane Chiefs,WHL,7901,52,19,34,57,34,71,20.0,,,,,,,,,,,,,,,,
0,20152016,USA U18,WJC-18,17253,6,7,12,7,12,13,7.0,,,,,,,,,,,,,,,,
0,20152016,U.S. National U18 Team,USDP,19564,7,7,12,9,12,14,,,,,,,,,,,,,,,,,
0,20152016,USA U18,Hlinka Gretzky Cup,140070,3,4,14,4,14,7,2.0,,,,,,,,,,,,,,,,
0,20152016,Team Kelly,USA-S17,177445,3,2,2,5,2,5,,,,,,,,,,,,,,,,,
0,20162017,Spokane Chiefs,WHL,7901,57,42,46,65,46,99,14.0,,,,,,,,,,,,,,,,
0,20172018,Edmonton Oilers,National Hockey League,1,3,0,2,9,2,3,-2.0,136:26,23.0,6.0,0.0,1.0,12:31,123:32,0.0,0.0,0.0,0.0,0.0,0.0,00:23,3.0,166.0
0,20172018,Spokane Chiefs,WHL,7901,43,21,18,40,18,64,22.0,,,,,,,,,,,,,,,,
0,20172018,USA U20,WJC-20,17276,2,2,4,7,4,4,3.0,,,,,,,,,,,,,,,,
0,20182019,Edmonton Oilers,National Hockey League,1,1,1,2,17,2,2,-6.0,222:02,13.0,18.0,0.0,1.0,15:24,199:50,0.0,7.69,0.0,0.0,0.0,0.0,06:48,11.0,298.0
0,20182019,Bakersfield Condors,AHL,7257,8,10,16,27,16,18,12.0,,,,,,,,,,,,,,,,
0,20192020,Edmonton Oilers,National Hockey League,1,15,11,12,27,12,26,17.0,469:24,44.0,45.0,2.0,2.0,23:46,444:05,100.0,25.0,0.0,0.0,0.0,0.0,01:33,13.0,514.0
0,20192020,Bakersfield Condors,AHL,7257,8,8,16,23,16,16,-7.0,,,,,,,,,,,,,,,,
0,20202021,Edmonton Oilers,National Hockey League,1,13,8,26,52,26,21,9.0,850:38,69.0,52.0,1.0,2.0,32:24,780:00,0.0,11.6,0.0,0.0,0.0,1.0,38:14,40.0,956.0
0,20212022,Edmonton Oilers,National Hockey League,1,21,20,40,81,40,41,-1.0,1366:33,114.0,114.0,3.0,6.0,66:36,1206:32,33.33,17.5,4.0,0.0,1.0,2.0,93:25,36.0,1632.0
