,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus
0,20152016,Slovakia Selects U12,WSI U12,206776,4,5,4.0,6,4,9,
0,20162017,Slovakia Selects U13,WSI U13,206657,13,6,0.0,7,0,19,
0,20172018,HC Kosice U18,Slovakia U18,38793,5,9,14.0,18,14,14,12.0
0,20172018,HC Kosice U16,Slovakia U16,244201,24,30,18.0,23,18,54,36.0
0,20172018,Team North America U14,WSI U14,260498,5,2,,7,,7,
0,20182019,Mountfield HK U16,Czechia U16,85040,23,19,74.0,22,74,42,26.0
0,20182019,RB Hockey Academy U18,ICEJL,87796,13,4,40.0,11,40,17,19.0
0,20192020,TPS U20,U20 SM-sarja,20200,3,0,4.0,4,4,3,2.0
0,20192020,TPS U18,U18 SM-sarja,25911,30,22,36.0,39,36,52,
0,20192020,TPS U16,U16 SM-sarja,81303,2,1,0.0,2,0,3,
0,20202021,Slovakia,WC,17315,0,0,2.0,6,2,0,-3.0
0,20202021,Slovakia U20,WJC-20,17376,0,0,2.0,5,2,0,-5.0
0,20202021,TPS U20,U20 SM-sarja,20200,5,8,10.0,16,10,13,4.0
0,20202021,TPS U18,U18 SM-sarja,25911,0,2,0.0,1,0,2,
0,20212022,TPS,Champions HL,592,1,0,0.0,4,0,1,0.0
0,20212022,TPS,Liiga,969,5,5,33.0,31,33,10,1.0
0,20212022,Slovakia,OG,17072,0,7,0.0,7,0,7,5.0
0,20212022,Slovakia,OGQ,17075,1,0,0.0,3,0,1,1.0
0,20212022,Slovakia,WC,17315,6,3,2.0,8,2,9,1.0
0,20212022,TPS U20,U20 SM-sarja,20200,12,6,6.0,11,6,18,6.0
0,20212022,Slovakia U18,Hlinka Gretzky Cup,158310,6,3,8.0,5,8,9,-1.0
