,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20122013,Honeybaked Bantam Minor AAA,HPMBHL,148516,5,2,34.0,20,34,7,,,,,,,,,,,,,,,,,
0,20132014,Honeybaked Bantam Major AAA,HPBHL,122775,5,2,8.0,17,8,7,,,,,,,,,,,,,,,,,
0,20142015,Victory Honda  U16,T1EHL U16,90348,4,2,20.0,29,20,6,,,,,,,,,,,,,,,,,
0,20152016,Victory Honda 16U AAA,T1EHL 16U,90876,9,7,38.0,32,38,16,,,,,,,,,,,,,,,,,
0,20152016,Team Royal,USA-S16,177784,0,0,2.0,5,2,0,,,,,,,,,,,,,,,,,
0,20162017,Tri-City Storm,USHL,28026,2,3,27.0,46,27,5,-15.0,,,,,,,,,,,,,,,,
0,20162017,Team Royal,USA-S17,177555,2,0,,5,,2,,,,,,,,,,,,,,,,,
0,20172018,Tri-City Storm,USHL,28026,7,8,126.0,50,126,15,-9.0,,,,,,,,,,,,,,,,
0,20182019,Tri-City Storm,USHL,28026,34,30,66.0,48,66,64,46.0,,,,,,,,,,,,,,,,
0,20182019,USA U19,WJAC-19,87412,2,1,10.0,6,10,3,,,,,,,,,,,,,,,,,
0,20192020,Western Michigan Univ.,NCAA,13060,8,6,29.0,30,29,14,21.0,,,,,,,,,,,,,,,,
0,20202021,Western Michigan Univ.,NCAA,13060,14,8,8.0,25,8,22,-3.0,,,,,,,,,,,,,,,,
0,20212022,Philadelphia Flyers,National Hockey League,1,2,2,8.0,15,8,4,-2.0,248:55,16.0,24.0,0.0,0.0,13:30,218:55,0.0,12.5,0.0,0.0,0.0,0.0,16:30,17.0,335.0
0,20212022,Western Michigan Univ.,NCAA,13060,23,13,24.0,39,24,36,20.0,,,,,,,,,,,,,,,,
