,season,team,league,sequenceNumber,assists,goals,pim,games,penaltyMinutes,points,plusMinus,timeOnIce,shots,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,shifts
0,20142015,Rocky Mountain Raiders Bntm AAA,AMBHL,159048,38,28,22,33,22,66,,,,,,,,,,,,,,,,,
0,20152016,Airdrie CFR Bisons U18 AAA,AEHL U18,37841,0,0,2,1,2,0,,,,,,,,,,,,,,,,,
0,20152016,Rocky Mountain Raiders U15 AAA,AEHL U15,159789,56,46,28,27,28,102,,,,,,,,,,,,,,,,,
0,20162017,Winnipeg Ice,WHL,9601,5,1,0,6,0,6,-5.0,,,,,,,,,,,,,,,,
0,20162017,Airdrie CFR Bisons U18 AAA,AEHL U18,37841,25,15,4,29,4,40,,,,,,,,,,,,,,,,,
0,20162017,Team Alberta,WCCC-16,113323,4,2,4,4,4,6,,,,,,,,,,,,,,,,,
0,20172018,Winnipeg Ice,WHL,9601,37,17,40,67,40,54,-22.0,,,,,,,,,,,,,,,,
0,20172018,Canada Red U17,WHC-17,163770,5,1,2,5,2,6,,,,,,,,,,,,,,,,,
0,20172018,Team Red,U17-Dev,178229,2,1,4,3,4,3,,,,,,,,,,,,,,,,,
0,20182019,Winnipeg Ice,WHL,9601,49,19,63,64,63,68,-50.0,,,,,,,,,,,,,,,,
0,20182019,Canada U18,WJC-18,17193,4,6,4,7,4,10,9.0,,,,,,,,,,,,,,,,
0,20182019,Canada U18,Hlinka Gretzky Cup,144760,3,2,2,5,2,5,,,,,,,,,,,,,,,,,
0,20192020,Winnipeg Ice,WHL,9601,48,12,38,38,38,60,11.0,,,,,,,,,,,,,,,,
0,20202021,Vegas Golden Knights,National Hockey League,1,1,0,0,4,0,1,1.0,45:44,1.0,4.0,0.0,0.0,03:00,42:44,66.67,0.0,0.0,0.0,0.0,0.0,00:00,1.0,59.0
0,20202021,Winnipeg Ice,WHL,9601,30,13,28,24,28,43,11.0,,,,,,,,,,,,,,,,
0,20202021,Canada U20,WJC-20,17216,5,3,4,7,4,8,8.0,,,,,,,,,,,,,,,,
0,20202021,Henderson Silver Knights,AHL,307807,4,1,0,5,0,5,6.0,,,,,,,,,,,,,,,,
0,20212022,Vegas Golden Knights,National Hockey League,1,0,0,2,9,2,0,-6.0,123:33,10.0,6.0,0.0,0.0,07:02,115:17,37.5,0.0,0.0,0.0,0.0,0.0,01:14,3.0,173.0
0,20212022,Buffalo Sabres,National Hockey League,2,15,7,20,48,20,22,-20.0,707:47,46.0,19.0,0.0,10.0,111:10,591:56,35.15,15.2,2.0,0.0,0.0,0.0,04:41,5.0,903.0
0,20212022,Rochester Americans,AHL,1047,11,4,12,18,12,15,-12.0,,,,,,,,,,,,,,,,
0,20212022,Henderson Silver Knights,AHL,307807,5,0,4,2,4,5,1.0,,,,,,,,,,,,,,,,
